"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.35,0.368,0.47,0.28
"P05","Bastante",0.481,0.443,0.396,0.392
"P05","Poco",0.149,0.162,0.118,0.215
"P05","Nada",0.016,0.024,0.013,0.113
"P05","No sabe",0.004,0.003,0.003,0
"P06","Siempre",0.285,0.227,0.291,0.14
"P06","Casi siempre",0.462,0.503,0.476,0.59
"P06","Casi nunca",0.213,0.189,0.179,0.182
"P06","Nunca, pero esta es una excepción",0.04,0.081,0.054,0.088
"P08","Unión por la Patria",0.125,0.102,0.563,0.195
"P08","Juntos por el Cambio ",0.721,0.467,0.138,0.256
"P08","Liberales",0.094,0.294,0.154,0.135
"P08","Izquierda",0.02,0.014,0.037,0.045
"P08","Otro",0.012,0.046,0.068,0.054
"P08","No sabe",0.028,0.077,0.04,0.315
"P15","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.031,0.048,0.498,0.189
"P15","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.012,0.033,0.152,0.08
"P15","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.502,0.48,0.08,0.249
"P15","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.332,0.039,0.008,0.022
"P15","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.082,0.334,0.173,0.204
"P15","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.018,0.006,0.02,0.012
"P15","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.006,0.017,0.006,0.039
"P15","Otros",0.01,0.027,0.03,0.011
"P15","En blanco",0,0.003,0.013,0.034
"P15","No sabe",0.007,0.013,0.02,0.16
"P24","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.037,0.08,0.391,0.161
"P24","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.02,0.021,0.186,0.081
"P24","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.485,0.454,0.152,0.301
"P24","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.323,0.197,0.027,0.053
"P24","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.093,0.169,0.123,0.077
"P24","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.008,0.008,0.033,0.044
"P24","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.001,0.011,0.009,0.036
"P24","Otros",0.011,0.014,0.033,0.028
"P24","En blanco",0.004,0.01,0.032,0.039
"P24","No sabe",0.018,0.036,0.014,0.18
"P25","Totalmente seguro",0.635,0.569,0.728,0.404
"P25","Bastante seguro",0.21,0.251,0.129,0.224
"P25","Algo seguro",0.093,0.088,0.085,0.174
"P25","Para nada seguro",0.062,0.092,0.058,0.198
"P26","Tiene Decidido que va a ir a votar",0.913,0.863,0.924,0.839
"P26","Tiene dudas sobre si va a ir a  votar",0.044,0.108,0.063,0.113
"P26","Tiene Decidido que no va a ir a votar",0.043,0.029,0.013,0.048
"P31","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.038,0.065,0.591,0.284
"P31","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.706,0.54,0.089,0.301
"P31","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.122,0.279,0.181,0.16
"P31","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.021,0.006,0.055,0.016
"P31","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.02,0.049,0.013,0.039
"P31","Otros",0.06,0.022,0.036,0.005
"P31","En blanco",0.015,0.003,0.016,0.041
"P31","No sabe",0.018,0.036,0.019,0.154
"P32","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.045,0.05,0.608,0.249
