"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.368,0.339,0.466,0.321
"P05","Bastante",0.48,0.436,0.375,0.583
"P05","Poco",0.129,0.184,0.139,0.074
"P05","Nada",0.019,0.041,0.017,0.022
"P05","No sabe",0.004,0,0.003,0
"P06","Siempre",0.27,0.228,0.282,0.216
"P06","Casi siempre",0.501,0.503,0.469,0.478
"P06","Casi nunca",0.188,0.228,0.179,0.186
"P06","Nunca, pero esta es una excepción",0.041,0.041,0.07,0.12
"P08","Unión por la Patria",0.149,0.123,0.569,0.128
"P08","Juntos por el Cambio ",0.691,0.311,0.153,0.128
"P08","Liberales",0.126,0.456,0.09,0.199
"P08","Izquierda",0.008,0.017,0.049,0.017
"P08","Otro",0.008,0.037,0.076,0.118
"P08","No sabe",0.018,0.056,0.063,0.41
"P15","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.066,0.092,0.498,0.108
"P15","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.021,0.02,0.166,0.016
"P15","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.627,0.126,0.074,0.066
"P15","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.136,0.178,0.054,0.086
"P15","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.127,0.489,0.112,0.295
"P15","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.006,0.016,0.025,0.01
"P15","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.003,0.02,0.01,0.033
"P15","Otros",0.011,0.024,0.027,0.086
"P15","En blanco",0,0.003,0.014,0.06
"P15","No sabe",0.003,0.032,0.02,0.24
"P24","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.034,0.101,0.415,0.159
"P24","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.026,0.042,0.19,0.028
"P24","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.548,0.387,0.102,0.177
"P24","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.22,0.157,0.078,0.064
"P24","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.13,0.224,0.082,0.176
"P24","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.004,0.009,0.041,0.017
"P24","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.001,0.008,0.014,0.018
"P24","Otros",0.015,0.023,0.024,0.11
"P24","En blanco",0.011,0.014,0.029,0.036
"P24","No sabe",0.011,0.035,0.025,0.215
"P25","Totalmente seguro",0.673,0.578,0.69,0.363
"P25","Bastante seguro",0.224,0.188,0.147,0.137
"P25","Algo seguro",0.073,0.133,0.084,0.201
"P25","Para nada seguro",0.03,0.101,0.079,0.299
"P26","Tiene Decidido que va a ir a votar",0.926,0.869,0.904,0.893
"P26","Tiene dudas sobre si va a ir a  votar",0.054,0.095,0.069,0.083
"P26","Tiene Decidido que no va a ir a votar",0.02,0.036,0.027,0.024
