"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.463,0.478,0.574,0.411,0.503,0.401,0.488,0.457,0.352
"P04","Realizo changas o trabajos de vez en cuando",0.165,0.216,0.132,0.395,0.162,0.234,0.171,0.137,0.27
"P04","No tengo trabajo",0.184,0.172,0.12,0.053,0.169,0.148,0.172,0.152,0.161
"P04","Soy jubilado o pensionado",0.188,0.134,0.174,0.141,0.166,0.217,0.169,0.254,0.217
"P05","1",0.259,0.157,0.225,0.16,0.277,0.165,0.231,0.157,0.407
"P05","2",0.055,0.197,0.058,0.013,0.085,0.131,0.067,0.109,0.076
"P05","3",0.035,0.06,0.159,0.121,0.059,0.053,0.084,0.085,0.053
"P05","4",0.059,0.183,0.134,0.248,0.075,0.149,0.111,0.134,0.061
"P05","5",0.156,0.19,0.197,0.218,0.331,0.302,0.244,0.321,0.171
"P05","6",0.054,0.056,0.093,0.093,0.034,0.067,0.049,0.064,0.021
"P05","7",0.099,0.108,0.078,0.088,0.039,0.041,0.105,0.064,0.032
"P05","8",0.057,0.031,0.034,0.055,0.023,0,0.077,0.03,0.023
"P05","9",0.226,0.018,0.022,0.004,0.077,0.092,0.032,0.036,0.156
"P06","1",0.39,0.163,0.089,0.036,0.117,0.063,0.059,0.036,0.228
"P06","2",0.057,0.242,0.046,0.01,0.037,0.076,0.033,0.031,0.04
"P06","3",0.054,0.084,0.257,0.055,0.021,0.026,0.019,0.02,0.018
"P06","4",0.048,0.067,0.104,0.191,0.035,0.056,0.061,0.014,0.04
"P06","5",0.156,0.138,0.215,0.264,0.427,0.196,0.203,0.241,0.138
"P06","6",0.024,0.073,0.059,0.022,0.035,0.262,0.054,0.083,0.028
"P06","7",0.035,0.087,0.082,0.217,0.068,0.089,0.293,0.153,0.044
"P06","8",0.043,0.056,0.037,0.025,0.062,0.085,0.086,0.293,0.058
"P06","9",0.193,0.09,0.111,0.18,0.198,0.147,0.192,0.129,0.406
"P09","Del Frente de Todos y el peronismo",0.471,0.339,0.384,0.235,0.24,0.133,0.165,0.162,0.197
"P09","De juntos por el cambio",0.23,0.35,0.331,0.327,0.338,0.376,0.39,0.378,0.371
"P09","De los Liberales libertarios",0.095,0.117,0.167,0.173,0.231,0.358,0.257,0.331,0.236
"P09","De la Izquierda",0.047,0.009,0.01,0.051,0.019,0,0.036,0.023,0.024
"P09","No sabe",0.157,0.185,0.108,0.214,0.172,0.133,0.152,0.106,0.172
"P10","A Alberto Fernández",0.188,0.2,0.116,0.112,0.203,0,0.161,0.308,0.311
"P10","A Sergio Massa",0.22,0.283,0.246,0.163,0.262,0.402,0.401,0.157,0.224
"P10","A algún candidato del peronismo",0.109,0.166,0.223,0.305,0.15,0.136,0.242,0.197,0.279
"P10","A algún candidato del kirchnerismo",0.483,0.351,0.415,0.42,0.385,0.462,0.196,0.338,0.186
"P11","A Alberto Fernández",0.107,0.167,0.091,0,0.174,0.173,0.108,0.055,0.269
"P11","A Sergio Massa",0.124,0.3,0.231,0.195,0.241,0.386,0.32,0,0.166
"P11","A algún candidato del peronismo",0.079,0.101,0.229,0.227,0.132,0.213,0.249,0.198,0.241
"P11","A Cristina Fernández de Kirchner",0.69,0.432,0.449,0.578,0.453,0.228,0.323,0.747,0.324
"P12","A Horacio Rodriguez Larreta",0.274,0.177,0.247,0.26,0.211,0.254,0.329,0.275,0.196
"P12","A Mauricio Macri",0.335,0.381,0.132,0.222,0.351,0.246,0.292,0.354,0.364
"P12","A Patricia Bullrich",0.277,0.261,0.499,0.475,0.325,0.416,0.277,0.301,0.362
"P12","A Facundo Manes",0.062,0.084,0.095,0.009,0.088,0.022,0.052,0.045,0.035
"P12","A Gerardo Morales",0.052,0.097,0.027,0.034,0.025,0.062,0.05,0.025,0.043
"P13","Seguro lo votaria",0.204,0.076,0.034,0.086,0.203,0.064,0.141,0.158,0.18
"P13","Quizás lo votaría",0.281,0.213,0.321,0.307,0.373,0.433,0.373,0.301,0.326
"P13","Nunca lo votaría",0.515,0.711,0.645,0.607,0.424,0.503,0.486,0.541,0.494
"P14","Lo votaría",0.144,0.156,0.142,0.184,0.248,0.258,0.209,0.253,0.291
"P14","Puede que lo vote",0.127,0.312,0.278,0.242,0.234,0.323,0.322,0.381,0.196
"P14","Nunca lo votaría",0.647,0.423,0.502,0.47,0.415,0.405,0.362,0.295,0.407
"P14","No sabe",0.082,0.109,0.078,0.104,0.103,0.014,0.107,0.071,0.106
"P15","Lo votaría",0.184,0.131,0.119,0.087,0.155,0.046,0.126,0.066,0.114
"P15","Puede que lo vote",0.268,0.224,0.338,0.149,0.131,0.105,0.114,0.17,0.108
