"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.118,0.098,0.138,0.081,0.103,0.121,0.186,0.13,0.096,0.137,0.128,0.145,0.128,0.097,0.02,0.211,0.221
"Patricia Bullrich por Juntos por el Cambio",0.253,0.233,0.272,0.132,0.22,0.334,0.338,0.235,0.25,0.274,0.275,0.212,0.206,0.259,0.068,0.469,0.279
"Alberto Fernández por el Frente de Todos",0.114,0.1,0.127,0.123,0.117,0.1,0.115,0.185,0.079,0.096,0.076,0.145,0.096,0.134,0.261,0.021,0.015
"Sergio Massa por el Frente de Todos",0.176,0.173,0.179,0.15,0.191,0.174,0.173,0.163,0.178,0.185,0.184,0.147,0.146,0.186,0.382,0.043,0.133
"Javier Milei por los liberales libertarios",0.19,0.259,0.123,0.367,0.209,0.114,0.07,0.169,0.225,0.16,0.192,0.251,0.201,0.159,0.071,0.198,0.182
"Al candidato del Frente de Izquierda",0.038,0.045,0.032,0.068,0.039,0.028,0.02,0.035,0.04,0.04,0.031,0.012,0.061,0.054,0.051,0.008,0.026
"No sabe",0.111,0.092,0.129,0.079,0.121,0.129,0.098,0.083,0.132,0.108,0.114,0.088,0.162,0.111,0.147,0.05,0.144
