"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.252,0.24,0.263,0.199,0.271,0.255,0.259,0.258,0.24,0.263,0.229,0.266,0.201,0.272,0.573,0.05,0.186
"Mauricio Macri por Juntos por el Cambio",0.3,0.253,0.344,0.174,0.239,0.365,0.46,0.3,0.287,0.315,0.319,0.272,0.295,0.296,0.06,0.589,0.28
"Javier Milei por los liberales libertarios",0.231,0.314,0.152,0.387,0.265,0.16,0.105,0.224,0.26,0.2,0.235,0.296,0.21,0.204,0.098,0.237,0.29
"Al candidato del Frente de Izquierda",0.043,0.049,0.037,0.07,0.045,0.032,0.027,0.036,0.046,0.045,0.046,0.015,0.066,0.048,0.071,0.011,0.039
"No sabe",0.174,0.144,0.204,0.17,0.18,0.188,0.149,0.182,0.167,0.177,0.171,0.151,0.228,0.18,0.198,0.113,0.205
