"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.302,0.299,0.304,0.293,0.326,0.285,0.278,0.378,0.279,0.256,0.308,0.336,0.299,0.282,0.238,0.365,0.19
"2",0.074,0.068,0.081,0.073,0.077,0.068,0.077,0.087,0.077,0.058,0.086,0.077,0.047,0.067,0.074,0.079,0.041
"3",0.057,0.063,0.051,0.071,0.056,0.055,0.046,0.05,0.056,0.066,0.056,0.055,0.044,0.061,0.024,0.078,0.065
"4",0.077,0.087,0.066,0.058,0.063,0.079,0.126,0.072,0.078,0.079,0.093,0.08,0.085,0.061,0.046,0.101,0.078
"5",0.189,0.196,0.183,0.181,0.201,0.188,0.173,0.146,0.2,0.217,0.187,0.173,0.223,0.193,0.149,0.197,0.374
"6",0.042,0.043,0.04,0.036,0.038,0.051,0.046,0.021,0.046,0.058,0.042,0.025,0.036,0.05,0.062,0.031,0.079
"7",0.066,0.064,0.068,0.053,0.074,0.074,0.053,0.019,0.076,0.099,0.071,0.046,0.08,0.068,0.124,0.03,0.035
"8",0.038,0.036,0.041,0.036,0.032,0.046,0.047,0.029,0.037,0.049,0.043,0.03,0.017,0.041,0.065,0.023,0.023
"9",0.155,0.144,0.166,0.199,0.133,0.154,0.154,0.198,0.151,0.118,0.114,0.178,0.169,0.177,0.218,0.096,0.115
