"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.377,0.333,0.417,0.192,0.321,0.48,0.512,0.348,0.364,0.416,0.402,0.373,0.365,0.358,0.1,0.663,0.496
"Javier Milei por los liberales libertarios",0.231,0.309,0.161,0.433,0.277,0.129,0.101,0.259,0.252,0.184,0.23,0.283,0.213,0.212,0.138,0.219,0.283
"No sabe",0.392,0.358,0.422,0.375,0.402,0.391,0.387,0.393,0.384,0.4,0.368,0.344,0.422,0.43,0.762,0.118,0.221
