"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"La votaría",0.282,0.261,0.303,0.272,0.302,0.272,0.266,0.315,0.269,0.27,0.248,0.285,0.241,0.316,0.647,0.046,0.091
"Puede que la vote",0.059,0.069,0.049,0.044,0.071,0.052,0.055,0.072,0.052,0.055,0.064,0.064,0.071,0.05,0.105,0.019,0.069
"Nunca la votaría",0.626,0.641,0.611,0.653,0.591,0.642,0.651,0.568,0.643,0.658,0.66,0.622,0.572,0.607,0.212,0.925,0.788
"No sabe",0.033,0.029,0.037,0.031,0.036,0.034,0.028,0.045,0.036,0.017,0.028,0.029,0.116,0.027,0.036,0.01,0.052
