"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.327,0.31,0.342,0.329,0.341,0.314,0.313,0.309,0.313,0.359,0.313,0.28,0.284,0.365,0.734,0.068,0.254
"Patricia Bullrich por Juntos por el Cambio",0.496,0.512,0.482,0.411,0.474,0.533,0.567,0.495,0.502,0.49,0.51,0.542,0.538,0.459,0.119,0.826,0.568
"No sabe",0.177,0.178,0.176,0.26,0.185,0.153,0.12,0.196,0.185,0.151,0.177,0.178,0.178,0.176,0.147,0.106,0.178
