"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Mauricio Macri por Juntos por el Cambio",0.344,0.294,0.389,0.213,0.297,0.406,0.459,0.335,0.32,0.379,0.375,0.313,0.314,0.334,0.139,0.587,0.392
"Javier Milei por los liberales libertarios",0.269,0.351,0.194,0.46,0.295,0.19,0.168,0.28,0.306,0.216,0.276,0.346,0.257,0.231,0.123,0.296,0.318
"No sabe",0.387,0.355,0.417,0.327,0.408,0.404,0.373,0.385,0.374,0.405,0.349,0.341,0.429,0.435,0.738,0.117,0.29
