"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.241,0.227,0.255,0.231,0.242,0.249,0.239,0.29,0.217,0.231,0.207,0.225,0.204,0.281,0.571,0.034,0.095
"Mauricio Macri por Juntos por el Cambio",0.316,0.271,0.359,0.184,0.257,0.382,0.477,0.316,0.302,0.335,0.334,0.303,0.336,0.305,0.056,0.631,0.242
"Javier Milei por los liberales libertarios",0.225,0.309,0.146,0.376,0.26,0.153,0.105,0.207,0.254,0.202,0.232,0.296,0.208,0.191,0.093,0.232,0.322
"Al candidato del Frente de Izquierda",0.046,0.05,0.042,0.069,0.055,0.031,0.025,0.044,0.047,0.047,0.053,0.015,0.062,0.051,0.079,0.005,0.057
"No sabe",0.172,0.143,0.198,0.14,0.186,0.185,0.154,0.143,0.18,0.185,0.174,0.161,0.19,0.172,0.201,0.098,0.284
