"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P04","Tengo trabajo estable",0.394,0.455,0.437,0.414,0.53,0.256
"P04","Realizo changas o trabajos de vez en cuando",0.174,0.143,0.219,0.228,0.148,0.08
"P04","No tengo trabajo",0.151,0.15,0.162,0.156,0.139,0.48
"P04","Soy jubilado o pensionado",0.281,0.252,0.182,0.202,0.183,0.184
"P05","1",0.368,0.375,0.348,0.325,0.157,0.162
"P05","2",0.092,0.057,0.094,0.044,0.062,0.177
"P05","3",0.117,0.052,0.039,0.017,0.031,0.084
"P05","4",0.095,0.135,0.055,0.103,0.066,0.116
"P05","5",0.181,0.252,0.274,0.252,0.156,0.138
"P05","6",0.021,0.041,0.049,0.062,0.076,0.013
"P05","7",0.027,0.022,0.042,0.029,0.146,0.001
"P05","8",0.023,0.007,0.032,0.041,0.089,0.014
"P05","9",0.076,0.059,0.067,0.127,0.217,0.295
"P06","1",0.116,0.138,0.197,0.214,0.35,0.387
"P06","2",0.045,0.013,0.033,0.03,0.073,0.013
"P06","3",0.023,0.018,0.023,0.057,0.079,0.001
"P06","4",0.021,0.05,0.025,0.086,0.071,0.08
"P06","5",0.175,0.235,0.288,0.165,0.192,0.166
"P06","6",0.043,0.081,0.036,0.064,0.026,0.023
"P06","7",0.111,0.101,0.073,0.043,0.048,0.088
"P06","8",0.118,0.076,0.072,0.045,0.041,0.028
"P06","9",0.348,0.288,0.253,0.296,0.12,0.214
"P07","1",0.184,0.197,0.266,0.314,0.606,0.32
"P07","2",0.049,0.039,0.019,0.046,0.03,0.088
"P07","3",0.051,0.021,0.023,0.048,0.04,0
"P07","4",0.02,0.033,0.029,0.028,0.016,0.069
"P07","5",0.14,0.16,0.159,0.126,0.084,0.046
"P07","6",0.035,0.064,0.043,0.013,0.015,0.023
"P07","7",0.055,0.068,0.037,0.018,0.039,0.014
"P07","8",0.037,0.053,0.046,0.041,0.02,0
"P07","9",0.429,0.365,0.378,0.366,0.15,0.44
"P09","Del Frente de Todos y el peronismo",0.047,0.105,0.188,0.37,0.682,0.339
"P09","De juntos por el cambio",0.712,0.506,0.252,0.147,0.095,0.131
"P09","De los Liberales libertarios",0.192,0.309,0.31,0.242,0.077,0.013
"P09","De la Izquierda",0.006,0.004,0.037,0.046,0.049,0.013
"P09","No sabe",0.043,0.076,0.213,0.195,0.097,0.504
"P10","A Alberto Fernández",0.318,0.159,0.379,0.153,0.109,0.604
"P10","A Sergio Massa",0.192,0.452,0.122,0.454,0.209,0.348
"P10","A algún candidato del peronismo",0.44,0.159,0.37,0.088,0.112,0
