"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.438,0.454,0.438,0.289
"P04","Realizo changas o trabajos de vez en cuando",0.196,0.22,0.2,0.311
"P04","No tengo trabajo",0.165,0.158,0.158,0.232
"P04","Soy jubilado o pensionado",0.201,0.168,0.204,0.168
"P05","1",0.23,0.223,0.34,0.344
"P05","2",0.06,0.089,0.08,0.033
"P05","3",0.016,0.015,0.075,0.032
"P05","4",0.049,0.06,0.094,0.149
"P05","5",0.125,0.232,0.227,0.192
"P05","6",0.065,0.047,0.031,0.041
"P05","7",0.129,0.162,0.028,0.034
"P05","8",0.082,0.045,0.023,0.025
"P05","9",0.244,0.127,0.102,0.15
"P06","1",0.456,0.305,0.14,0.306
"P06","2",0.074,0.122,0.041,0.028
"P06","3",0.069,0.08,0.028,0.035
"P06","4",0.048,0.082,0.042,0.078
"P06","5",0.142,0.194,0.213,0.219
"P06","6",0.031,0.032,0.045,0.028
"P06","7",0.019,0.051,0.084,0.026
"P06","8",0.027,0.032,0.075,0.047
"P06","9",0.134,0.102,0.332,0.233
"P07","1",0.616,0.471,0.241,0.308
"P07","2",0.031,0.053,0.037,0.078
"P07","3",0.036,0.026,0.033,0.059
"P07","4",0.014,0.026,0.027,0
"P07","5",0.074,0.066,0.127,0.1
"P07","6",0.007,0.004,0.031,0.011
"P07","7",0.009,0.065,0.05,0.008
"P07","8",0.011,0.016,0.045,0.021
"P07","9",0.202,0.273,0.409,0.415
"P09","Del Frente de Todos y el peronismo",0.812,0.525,0.058,0.156
"P09","De juntos por el cambio",0.047,0.087,0.47,0.078
"P09","De los Liberales libertarios",0.02,0.095,0.281,0.083
"P09","De la Izquierda",0.023,0.104,0.031,0.027
"P09","No sabe",0.098,0.189,0.16,0.656
"P10","A Alberto Fernández",0.196,0.247,0.128,0
"P10","A Sergio Massa",0.201,0.444,0.235,0.333
"P10","A algún candidato del peronismo",0.1,0.199,0.501,0.408
"P10","A algún candidato del kirchnerismo",0.503,0.11,0.136,0.259
"P11","A Alberto Fernández",0.148,0.162,0.143,0
"P11","A Sergio Massa",0.108,0.391,0.262,0.285
"P11","A algún candidato del peronismo",0.055,0.243,0.462,0.593
"P11","A Cristina Fernández de Kirchner",0.689,0.204,0.133,0.122
"P12","A Horacio Rodriguez Larreta",0.24,0.304,0.228,0.33
"P12","A Mauricio Macri",0.313,0.433,0.337,0
"P12","A Patricia Bullrich",0.131,0.042,0.355,0.151
"P12","A Facundo Manes",0.164,0.115,0.043,0.519
"P12","A Gerardo Morales",0.152,0.106,0.037,0
"P13","Seguro lo votaria",0.207,0.453,0.158,0.509
"P13","Quizás lo votaría",0.184,0.16,0.327,0.097
"P13","Nunca lo votaría",0.609,0.387,0.515,0.394
"P14","Lo votaría",0.039,0.073,0.322,0.047
"P14","Puede que lo vote",0.056,0.085,0.281,0.038
"P14","Nunca lo votaría",0.838,0.754,0.318,0.428
"P14","No sabe",0.067,0.088,0.079,0.487
"P15","Lo votaría",0.295,0.239,0.066,0.082
"P15","Puede que lo vote",0.382,0.367,0.078,0.126
"P15","Nunca lo votaría",0.214,0.292,0.805,0.163
"P15","No sabe",0.109,0.102,0.051,0.629
"P16","Lo votaría",0.3,0.098,0.014,0.08
"P16","Puede que lo vote",0.414,0.582,0.034,0.161
"P16","Nunca lo votaría",0.175,0.263,0.93,0.159
"P16","No sabe",0.111,0.057,0.022,0.6
"P18","Lo votaría",0.098,0.082,0.163,0.018
"P18","Puede que lo vote",0.031,0.197,0.346,0.132
"P18","Nunca lo votaría",0.813,0.637,0.437,0.289
"P18","No sabe",0.058,0.084,0.054,0.561
"P19","Lo votaría",0.04,0.095,0.088,0.052
"P19","Puede que lo vote",0.118,0.263,0.27,0.095
"P19","Nunca lo votaría",0.717,0.505,0.519,0.207
"P19","No sabe",0.125,0.137,0.123,0.646
"P20","La votaría",0.032,0.097,0.374,0.075
"P20","Puede que la vote",0.028,0.116,0.291,0.059
"P20","Nunca la votaría",0.902,0.721,0.274,0.354
"P20","No sabe",0.038,0.066,0.061,0.512
"P21","Lo votaría",0.026,0.151,0.301,0.088
"P21","Puede que lo vote",0.057,0.09,0.25,0.075
"P21","Nunca lo votaría",0.883,0.722,0.383,0.305
"P21","No sabe",0.034,0.037,0.066,0.532
"P22","La votaría",0.037,0.059,0.174,0.063
"P22","Puede que la vote",0.024,0.102,0.307,0.089
"P22","Nunca la votaría",0.871,0.727,0.425,0.382
"P22","No sabe",0.068,0.112,0.094,0.466
"P23","Mauricio Macri por Juntos por el Cambio",0.012,0.044,0.168,0.017
"P23","Horacio Rodríguez Larreta por Juntos por el Cambio",0.008,0.055,0.091,0.052
"P23","Patricia Bullrich por Juntos por el Cambio",0.012,0.005,0.275,0.054
"P23","María Eugenia Vidal por Juntos por el Cambio",0.002,0.01,0.045,0.038
"P23","Facundo Manes por Juntos por el Cambio",0.018,0.049,0.052,0.043
"P23","Alberto Fernández por el Frente de Todos",0.327,0.19,0.015,0.106
"P23","Sergio Massa por el Frente de Todos",0.39,0.352,0.032,0.131
"P23","Javier Milei por los liberales libertarios",0.008,0.049,0.235,0.085
