"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Siempre",0.307,0.295,0.319,0.267,0.295,0.348,0.31,0.278,0.303,0.336,0.322,0.29,0.281,0.306,0.313,0.329,0.366
"Casi siempre",0.416,0.423,0.409,0.386,0.403,0.421,0.459,0.366,0.444,0.421,0.412,0.356,0.389,0.448,0.427,0.421,0.417
"Casi nunca",0.194,0.193,0.195,0.26,0.2,0.175,0.153,0.212,0.183,0.193,0.175,0.255,0.238,0.178,0.173,0.185,0.166
"Nunca, pero esta es una excepción",0.083,0.089,0.077,0.087,0.102,0.056,0.078,0.144,0.07,0.05,0.091,0.099,0.092,0.068,0.087,0.065,0.051
