"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P11_imputada","Carolina Losada a gobernadora y Federico Angelini a vicegobernador por Unidos para Cambiar Santa Fe",0.08,0.177,0.285,0.268
"P11_imputada","Maximiliano Pullaro a gobernador y Gisela Scaglia a vicegobernadora por Unidos para Cambiar Santa Fe",0.114,0.16,0.24,0.245
"P11_imputada","Mónica Fein a gobernadora y Eugenio Fernández a vicegobernador por Unidos para Cambiar Santa Fe",0.009,0.066,0.098,0.09
"P11_imputada","Marcelo Lewandowski a gobernador y Silvina Patricia Frana a vicegobernadora por Juntos Avancemos",0.387,0.3,0.137,0.129
"P11_imputada","Marcos Cleri a gobernador y Alejandra del Huerto Obeid a vicegobernadora por Juntos Avancemos",0.147,0.142,0.057,0.087
"P11_imputada","Leandro Busatto a gobernador y Alejandra Gómez Sáenz a vicegobernadora por Juntos Avancemos",0.198,0.063,0.039,0.071
"P11_imputada","Eduardo Toniolli a gobernador y Leticia Quagliaro a vicegobernadora por Juntos Avancemos",0.055,0.039,0.023,0.023
"P11_imputada","Alguno de los candidatos a gobernador y vicegobernador de la Izquierda",0.01,0.053,0.02,0.018
"P11_imputada","En blanco",0,0,0.101,0.069
