"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P11_imputada","Carolina Losada a gobernadora y Federico Angelini a vicegobernador por Unidos para Cambiar Santa Fe",0.196,0.297,0.322,0.212,0.205
"P11_imputada","Maximiliano Pullaro a gobernador y Gisela Scaglia a vicegobernadora por Unidos para Cambiar Santa Fe",0.184,0.216,0.268,0.25,0.211
"P11_imputada","Mónica Fein a gobernadora y Eugenio Fernández a vicegobernador por Unidos para Cambiar Santa Fe",0.068,0.114,0.077,0.069,0.063
"P11_imputada","Marcelo Lewandowski a gobernador y Silvina Patricia Frana a vicegobernadora por Juntos Avancemos",0.214,0.169,0.12,0.174,0.133
"P11_imputada","Marcos Cleri a gobernador y Alejandra del Huerto Obeid a vicegobernadora por Juntos Avancemos",0.118,0.063,0.038,0.064,0.126
"P11_imputada","Leandro Busatto a gobernador y Alejandra Gómez Sáenz a vicegobernadora por Juntos Avancemos",0.075,0.055,0.07,0.045,0.082
"P11_imputada","Eduardo Toniolli a gobernador y Leticia Quagliaro a vicegobernadora por Juntos Avancemos",0.043,0.026,0.023,0.02,0.042
"P11_imputada","Alguno de los candidatos a gobernador y vicegobernador de la Izquierda",0.043,0.022,0.012,0.003,0.003
"P11_imputada","En blanco",0.059,0.038,0.07,0.163,0.135
