"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P30","No sabe",0.153,0.195,0.099,0.893
"P31","La votaría",0.579,0.154,0.026,0.03
"P31","Puede que la vote",0.14,0.613,0.061,0.138
"P31","Nunca la votaría",0.202,0.123,0.876,0.169
"P31","No sabe",0.079,0.11,0.037,0.663
"P33","Lo votaría",0.168,0.056,0.023,0.008
"P33","Puede que la vote",0.18,0.605,0.051,0.042
"P33","Nunca la votaría",0.417,0.227,0.813,0.087
"P33","No sabe",0.235,0.112,0.113,0.863
"P34","La votaría",0.23,0.025,0.015,0.008
"P34","Puede que la vote",0.099,0.542,0.044,0.03
"P34","Nunca la votaría",0.418,0.244,0.822,0.057
"P34","No sabe",0.253,0.189,0.119,0.905
"P35","Si",0.546,0.478,0.409,0.407
"P35","No",0.454,0.522,0.591,0.593
