"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P11_imputada","Carolina Losada a gobernadora y Federico Angelini a vicegobernador por Unidos para Cambiar Santa Fe",0.077,0.193,0.293,0.267
"P11_imputada","Maximiliano Pullaro a gobernador y Gisela Scaglia a vicegobernadora por Unidos para Cambiar Santa Fe",0.058,0.14,0.242,0.234
"P11_imputada","Mónica Fein a gobernadora y Eugenio Fernández a vicegobernador por Unidos para Cambiar Santa Fe",0.003,0.05,0.1,0.091
"P11_imputada","Marcelo Lewandowski a gobernador y Silvina Patricia Frana a vicegobernadora por Juntos Avancemos",0.363,0.325,0.13,0.137
"P11_imputada","Marcos Cleri a gobernador y Alejandra del Huerto Obeid a vicegobernadora por Juntos Avancemos",0.311,0.098,0.035,0.095
"P11_imputada","Leandro Busatto a gobernador y Alejandra Gómez Sáenz a vicegobernadora por Juntos Avancemos",0.135,0.112,0.05,0.061
"P11_imputada","Eduardo Toniolli a gobernador y Leticia Quagliaro a vicegobernadora por Juntos Avancemos",0.042,0.048,0.021,0.034
"P11_imputada","Alguno de los candidatos a gobernador y vicegobernador de la Izquierda",0.011,0.027,0.023,0.016
"P11_imputada","En blanco",0,0.007,0.106,0.065
