"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.405,0.37,0.423,0.195
"P04","Realizo changas o trabajos de vez en cuando",0.223,0.233,0.219,0.505
"P04","No tengo trabajo",0.182,0.184,0.179,0.198
"P04","Soy jubilado o pensionado",0.19,0.213,0.179,0.102
"P05","1",0.207,0.215,0.379,0.342
"P05","2",0.077,0.047,0.07,0
"P05","3",0.039,0.032,0.077,0
"P05","4",0.069,0.055,0.07,0.009
"P05","5",0.128,0.145,0.207,0.029
"P05","6",0.042,0.056,0.036,0.015
"P05","7",0.093,0.148,0.052,0
"P05","8",0.101,0.045,0.03,0.064
"P05","9",0.244,0.257,0.079,0.541
"P06","1",0.405,0.361,0.158,0.343
"P06","2",0.066,0.065,0.042,0.013
"P06","3",0.083,0.084,0.038,0
"P06","4",0.044,0.058,0.039,0.022
"P06","5",0.152,0.183,0.16,0.164
"P06","6",0.024,0.026,0.061,0.01
"P06","7",0.043,0.047,0.069,0
"P06","8",0.034,0.016,0.096,0.051
"P06","9",0.149,0.16,0.337,0.397
"P07","1",0.455,0.452,0.248,0.334
"P07","2",0.048,0.064,0.038,0
"P07","3",0.071,0.034,0.035,0.016
"P07","4",0.024,0.019,0.025,0
"P07","5",0.084,0.107,0.125,0
"P07","6",0.02,0.019,0.04,0
"P07","7",0.025,0.016,0.061,0
"P07","8",0.017,0.01,0.049,0.108
"P07","9",0.256,0.279,0.379,0.542
"P09","Del Frente de Todos y el peronismo",0.678,0.623,0.08,0.404
"P09","De Juntos por el cambio",0.151,0.103,0.479,0.378
"P09","De los Liberales libertarios",0.11,0.065,0.318,0.013
"P09","De la Izquierda",0.003,0.053,0.027,0.009
"P09","No sabe",0.058,0.156,0.096,0.196
"P10","A Alberto Fernández",0.171,0.119,0.09,0.043
"P10","A Sergio Massa",0.218,0.215,0.194,0.146
"P10","A algún candidato del peronismo",0.079,0.159,0.303,0
"P10","A algún candidato del kirchnerismo",0.532,0.507,0.413,0.811
"P11","A Alberto Fernández",0.125,0.063,0.082,0.043
"P11","A Sergio Massa",0.106,0.125,0.122,0.035
"P11","A algún candidato del peronismo",0.064,0.141,0.289,0.365
"P11","A Cristina Fernández de Kirchner",0.705,0.671,0.507,0.557
"P12","A Horacio Rodriguez Larreta",0.365,0.292,0.202,0
"P12","A Mauricio Macri",0.304,0.283,0.342,0.825
"P12","A Patricia Bullrich",0.274,0.18,0.38,0.039
"P12","A Facundo Manes",0.023,0.176,0.05,0.136
"P12","A Gerardo Morales",0.034,0.069,0.026,0
"P13","Seguro lo votaria",0.222,0.273,0.151,0.46
"P13","Quizás lo votaría",0.443,0.38,0.402,0.243
"P13","Nunca lo votaría",0.335,0.347,0.447,0.297
"P14","Lo votaría",0.105,0.065,0.364,0.311
"P14","Puede que lo vote",0.087,0.075,0.26,0.013
"P14","Nunca lo votaría",0.755,0.794,0.316,0.519
