"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Tengo trabajo estable",0.384,0.49,0.287,0.326,0.503,0.435,0.118,0.305,0.336,0.558,0.418,0.3,0.475,0.384,0.417,0.43,0.408
"Realizo changas o trabajos de vez en cuando",0.241,0.222,0.258,0.332,0.267,0.204,0.082,0.278,0.3,0.102,0.222,0.305,0.203,0.231,0.242,0.183,0.18
"No tengo trabajo",0.215,0.151,0.274,0.332,0.211,0.174,0.092,0.242,0.214,0.183,0.208,0.258,0.221,0.199,0.202,0.168,0.263
"Soy jubilado o pensionado",0.16,0.137,0.181,0.01,0.019,0.187,0.708,0.175,0.15,0.157,0.152,0.137,0.101,0.186,0.139,0.219,0.149
