"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.333,0.312,0.353,0.34,0.336,0.334,0.314,0.311,0.323,0.374,0.317,0.285,0.359,0.365,0.469,0.28,0.271
"2",0.045,0.05,0.041,0.062,0.043,0.045,0.026,0.054,0.038,0.046,0.042,0.052,0.025,0.048,0.06,0.04,0.043
"3",0.034,0.047,0.022,0.048,0.031,0.03,0.025,0.027,0.031,0.047,0.033,0.044,0.025,0.032,0.041,0.025,0.153
"4",0.022,0.021,0.022,0.021,0.023,0.015,0.025,0.022,0.018,0.025,0.029,0.017,0.029,0.016,0.015,0.017,0.004
"5",0.105,0.132,0.08,0.091,0.113,0.112,0.1,0.091,0.113,0.11,0.114,0.092,0.115,0.104,0.076,0.11,0.122
"6",0.024,0.026,0.021,0.018,0.025,0.021,0.032,0.015,0.025,0.031,0.023,0.014,0.022,0.029,0.017,0.027,0.047
"7",0.038,0.046,0.029,0.044,0.037,0.04,0.028,0.021,0.047,0.044,0.039,0.046,0.031,0.034,0.013,0.051,0.036
"8",0.033,0.042,0.025,0.022,0.03,0.046,0.041,0.033,0.033,0.034,0.036,0.033,0.035,0.03,0.016,0.054,0.042
"9",0.366,0.324,0.407,0.354,0.362,0.357,0.409,0.426,0.372,0.289,0.367,0.417,0.359,0.342,0.293,0.396,0.282
