"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.123,0.119,0.127,0.11,0.112,0.123,0.164,0.126,0.12,0.123,0.139,0.099,0.151,0.116,0.043,0.207,0.187
"Patricia Bullrich por Juntos por el Cambio",0.239,0.228,0.251,0.138,0.194,0.307,0.381,0.226,0.236,0.258,0.246,0.189,0.196,0.261,0.071,0.446,0.234
"Facundo Manes por Juntos por el Cambio",0.038,0.039,0.038,0.029,0.039,0.049,0.035,0.033,0.033,0.051,0.04,0.042,0.027,0.037,0.019,0.044,0.129
"Alberto Fernández por el Frente de Todos",0.104,0.07,0.138,0.075,0.142,0.093,0.07,0.17,0.089,0.055,0.079,0.147,0.092,0.107,0.233,0.012,0.088
"Sergio Massa por el Frente de Todos",0.16,0.154,0.166,0.142,0.17,0.158,0.161,0.161,0.158,0.161,0.151,0.135,0.133,0.181,0.364,0.028,0.089
"Javier Milei por los liberales libertarios",0.185,0.256,0.112,0.357,0.181,0.116,0.065,0.136,0.212,0.198,0.182,0.249,0.215,0.156,0.066,0.19,0.099
"Nicolás del Caño por la izquierda",0.029,0.029,0.028,0.033,0.032,0.022,0.025,0.018,0.03,0.038,0.036,0.023,0.03,0.025,0.026,0.015,0.017
"Otros candidatos",0.052,0.054,0.051,0.062,0.051,0.063,0.028,0.039,0.06,0.057,0.059,0.061,0.038,0.046,0.075,0.033,0.079
"Aún no lo tengo decidido",0.07,0.051,0.089,0.054,0.079,0.069,0.071,0.091,0.062,0.059,0.068,0.055,0.118,0.071,0.103,0.025,0.078
