"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"1",0.265,0.22,0.308,0.232,0.276,0.273,0.278,0.336,0.255,0.199,0.235,0.279,0.261,0.285,0.391,0.181,0.092
"2",0.062,0.065,0.059,0.07,0.063,0.056,0.056,0.076,0.049,0.065,0.063,0.054,0.071,0.063,0.089,0.043,0.056
"3",0.045,0.058,0.034,0.051,0.048,0.039,0.041,0.033,0.047,0.056,0.044,0.073,0.018,0.038,0.07,0.028,0.087
"4",0.045,0.044,0.046,0.044,0.047,0.045,0.042,0.049,0.04,0.049,0.04,0.045,0.05,0.049,0.052,0.033,0.054
"5",0.171,0.175,0.167,0.154,0.188,0.18,0.143,0.137,0.186,0.188,0.181,0.163,0.193,0.163,0.161,0.157,0.301
"6",0.043,0.051,0.035,0.046,0.043,0.037,0.047,0.024,0.047,0.058,0.044,0.033,0.064,0.044,0.038,0.052,0.08
"7",0.048,0.062,0.035,0.033,0.051,0.063,0.044,0.028,0.044,0.079,0.052,0.046,0.026,0.049,0.026,0.069,0.064
"8",0.061,0.074,0.048,0.065,0.048,0.066,0.075,0.04,0.064,0.079,0.069,0.054,0.072,0.054,0.022,0.096,0.064
"9",0.26,0.251,0.268,0.305,0.236,0.241,0.274,0.277,0.268,0.227,0.272,0.253,0.245,0.255,0.151,0.341,0.202
