"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa presidente por el Frente de Todos",0.244,0.24,0.248,0.197,0.277,0.247,0.23,0.289,0.222,0.226,0.234,0.232,0.192,0.265,0.569,0.042,0.128
"Mauricio Macri por Juntos por el Cambio",0.282,0.243,0.322,0.162,0.252,0.335,0.443,0.27,0.278,0.3,0.32,0.229,0.241,0.281,0.059,0.56,0.195
"Javier Milei por los liberales libertarios",0.247,0.331,0.161,0.453,0.225,0.179,0.106,0.199,0.282,0.25,0.228,0.334,0.356,0.207,0.098,0.266,0.289
"Nicolás del Caño por la izquierda",0.025,0.029,0.021,0.02,0.03,0.023,0.025,0.018,0.024,0.035,0.024,0.013,0.015,0.034,0.029,0.005,0.01
"Otro candidato",0.115,0.096,0.135,0.088,0.129,0.127,0.105,0.121,0.099,0.131,0.113,0.112,0.098,0.12,0.145,0.08,0.299
"Aún no lo tengo decidido",0.087,0.061,0.113,0.08,0.087,0.089,0.091,0.103,0.095,0.058,0.081,0.08,0.098,0.093,0.1,0.047,0.079
