"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P28","Nicolás del Caño por la izquierda",0.017,0.028,0.027,0.044
"P28","Otro candidato",0.07,0.09,0.076,0.086
"P28","Aún no lo tengo decidido",0.067,0.077,0.08,0.269
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.53,0.381,0.138,0.131
"P30","Alberto Fernández por el Frente de Todos",0.053,0.049,0.297,0.187
"P30","Javier Milei por los liberales libertarios",0.288,0.35,0.236,0.225
"P30","Nicolás del Caño por la izquierda",0.009,0.029,0.039,0.043
"P30","Otro candidato",0.055,0.103,0.153,0.133
"P30","Aún no lo tengo decidido",0.065,0.088,0.137,0.281
"P32","Sergio Massa presidente por el Frente de Todos",0.039,0.053,0.349,0.164
"P32","Patricia Bullrich por Juntos por el Cambio",0.576,0.578,0.161,0.2
"P32","Javier Milei por los liberales libertarios",0.242,0.23,0.2,0.168
"P32","Nicolás del Caño por la izquierda",0.008,0.024,0.045,0.042
"P32","Otro candidato",0.083,0.073,0.124,0.165
"P32","Aún no lo tengo decidido",0.052,0.042,0.121,0.261
"P34","Sergio Massa presidente por el Frente de Todos",0.07,0.065,0.356,0.182
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.541,0.41,0.126,0.132
"P34","Javier Milei por los liberales libertarios",0.278,0.333,0.234,0.228
"P34","Nicolás del Caño por la izquierda",0.004,0.014,0.036,0.023
"P34","Otro candidato",0.05,0.114,0.139,0.153
"P34","Aún no lo tengo decidido",0.057,0.064,0.109,0.282
"P36","Cristina Fernández de Kirchner por el Frente de Todos",0.09,0.055,0.487,0.233
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.548,0.395,0.121,0.13
"P36","Javier Milei por los liberales libertarios",0.26,0.362,0.23,0.261
"P36","Nicolás del Caño por la izquierda",0.005,0.02,0.023,0.042
"P36","Otro candidato",0.051,0.101,0.086,0.134
"P36","Aún no lo tengo decidido",0.046,0.067,0.053,0.2
"P37","Sergio Massa presidente por el Frente de Todos",0.039,0.042,0.39,0.143
"P37","Mauricio Macri por Juntos por el Cambio",0.622,0.483,0.135,0.162
"P37","Javier Milei por los liberales libertarios",0.231,0.298,0.228,0.261
"P37","Nicolás del Caño por la izquierda",0.005,0.031,0.029,0.015
"P37","Otro candidato",0.058,0.094,0.128,0.184
"P37","Aún no lo tengo decidido",0.045,0.052,0.09,0.235
"P38","Alberto Fernández por el Frente de Todos",0.057,0.024,0.352,0.164
"P38","Mauricio Macri por Juntos por el Cambio",0.634,0.533,0.14,0.12
"P38","Javier Milei por los liberales libertarios",0.215,0.275,0.221,0.234
"P38","Nicolás del Caño por la izquierda",0.018,0.019,0.038,0.053
"P38","Otro candidato",0.064,0.089,0.154,0.168
"P38","Aún no lo tengo decidido",0.012,0.06,0.095,0.261
"P39","Cristina Fernández de Kirchner por el Frente de Todos",0.077,0.062,0.541,0.219
"P39","Mauricio Macri por Juntos por el Cambio",0.784,0.763,0.248,0.326
"P39","No sabe",0.139,0.175,0.211,0.455
"P40","Alberto Fernández por el Frente de Todos",0.048,0.038,0.445,0.171
"P40","Horacio Rodríguez Larreta por Juntos por el Cambio",0.81,0.713,0.203,0.344
"P40","No sabe",0.142,0.249,0.352,0.485
"P41","Sergio Massa presidente por el Frente de Todos",0.061,0.061,0.46,0.171
"P41","Patricia Bullrich por Juntos por el Cambio",0.813,0.823,0.288,0.36
"P41","No sabe",0.126,0.116,0.252,0.469
"P42","Sergio Massa presidente por el Frente de Todos",0.027,0.086,0.469,0.182
"P42","Mauricio Macri por Juntos por el Cambio",0.837,0.802,0.271,0.407
"P42","No sabe",0.136,0.112,0.26,0.411
"P43","Sergio Massa presidente por el Frente de Todos",0.052,0.046,0.459,0.176
"P43","Javier Milei por los liberales libertarios",0.595,0.61,0.299,0.405
"P43","No sabe",0.353,0.344,0.242,0.419
"P44","Horacio Rodríguez Larreta por Juntos por el Cambio",0.504,0.388,0.171,0.23
"P44","Javier Milei por los liberales libertarios",0.382,0.438,0.288,0.26
"P44","No sabe",0.114,0.174,0.541,0.51
"P45","Muy buena",0.046,0.034,0.066,0.051
"P45","Buena",0.031,0.05,0.191,0.124
"P45","Ni buena ni mala",0.052,0.058,0.265,0.26
"P45","Mala",0.142,0.077,0.123,0.095
"P45","Muy mala",0.727,0.772,0.341,0.431
"P45","No sabe",0.002,0.009,0.014,0.039
"P46","Muy buena",0.021,0.011,0.079,0.096
"P46","Buena",0.024,0.019,0.167,0.081
"P46","Ni buena ni mala",0.077,0.053,0.241,0.259
"P46","Mala",0.13,0.088,0.122,0.073
"P46","Muy mala",0.745,0.817,0.383,0.452
"P46","No sabe",0.003,0.012,0.008,0.039
"P47","Muy buena",0.017,0.035,0.374,0.177
"P47","Buena",0.031,0.004,0.103,0.044
"P47","Ni buena ni mala",0.011,0.036,0.074,0.186
"P47","Mala",0.099,0.045,0.062,0.09
"P47","Muy mala",0.835,0.867,0.385,0.5
"P47","No sabe",0.007,0.013,0.002,0.003
"P48","Muy buena",0.345,0.263,0.106,0.059
"P48","Buena",0.296,0.305,0.1,0.154
"P48","Ni buena ni mala",0.209,0.214,0.114,0.258
"P48","Mala",0.048,0.097,0.174,0.231
"P48","Muy mala",0.101,0.112,0.503,0.256
"P48","No sabe",0.001,0.009,0.003,0.042
"P49","Muy buena",0.374,0.14,0.062,0.047
"P49","Buena",0.315,0.377,0.1,0.177
"P49","Ni buena ni mala",0.19,0.311,0.152,0.359
"P49","Mala",0.076,0.098,0.215,0.089
"P49","Muy mala",0.038,0.056,0.462,0.191
"P49","No sabe",0.007,0.018,0.009,0.137
"P50","Muy buena",0.043,0.037,0.104,0.026
"P50","Buena",0.042,0.054,0.215,0.14
"P50","Ni buena ni mala",0.149,0.123,0.211,0.302
"P50","Mala",0.151,0.138,0.14,0.163
"P50","Muy mala",0.599,0.623,0.323,0.267
"P50","No sabe",0.016,0.025,0.007,0.102
"P51","Muy buena",0.52,0.428,0.157,0.138
"P51","Buena",0.237,0.281,0.134,0.162
"P51","Ni buena ni mala",0.15,0.144,0.108,0.272
"P51","Mala",0.018,0.051,0.111,0.113
"P51","Muy mala",0.071,0.082,0.476,0.242
"P51","No sabe",0.004,0.014,0.014,0.073
"P52","Muy buena",0.259,0.221,0.19,0.135
"P52","Buena",0.256,0.22,0.089,0.182
"P52","Ni buena ni mala",0.299,0.314,0.127,0.338
"P52","Mala",0.115,0.119,0.125,0.065
"P52","Muy mala",0.061,0.112,0.451,0.213
"P52","No sabe",0.01,0.014,0.018,0.067
"P53","Muy buena",0.625,0.154,0.04,0.12
"P53","Buena",0.232,0.495,0.048,0.145
"P53","Ni buena ni mala",0.088,0.291,0.168,0.438
"P53","Mala",0.028,0.029,0.194,0.049
"P53","Muy mala",0.022,0.028,0.538,0.141
"P53","No sabe",0.005,0.003,0.012,0.107
"P54","Muy buena",0.084,0.022,0.089,0.072
"P54","Buena",0.064,0.055,0.207,0.073
"P54","Ni buena ni mala",0.084,0.149,0.243,0.302
"P54","Mala",0.2,0.161,0.113,0.185
"P54","Muy mala",0.565,0.602,0.339,0.268
"P54","No sabe",0.003,0.011,0.009,0.1
"P55","Muy buena",0.099,0.079,0.04,0.124
"P55","Buena",0.202,0.147,0.122,0.157
"P55","Ni buena ni mala",0.321,0.312,0.327,0.35
"P55","Mala",0.147,0.164,0.179,0.092
"P55","Muy mala",0.181,0.249,0.262,0.064
"P55","No sabe",0.05,0.049,0.07,0.213
"P57","Siempre",0.257,0.284,0.351,0.171
"P57","Casi siempre",0.455,0.438,0.339,0.434
"P57","Casi nunca",0.207,0.213,0.217,0.17
"P57","Nunca, pero esta es una excepción",0.081,0.065,0.093,0.225
"P58","Si",0.596,0.625,0.599,0.582
"P58","No",0.404,0.375,0.401,0.418
