"var","categoria","1","2","3","4","5","6","7","8","9"
"P04","Tengo trabajo estable",0.452,0.445,0.338,0.505,0.434,0.418,0.504,0.407,0.295
"P04","Realizo changas o trabajos de vez en cuando",0.207,0.288,0.307,0.215,0.225,0.241,0.167,0.198,0.272
"P04","No tengo trabajo",0.191,0.179,0.239,0.15,0.19,0.146,0.181,0.203,0.239
"P04","Soy jubilado o pensionado",0.15,0.088,0.116,0.13,0.151,0.195,0.148,0.192,0.194
"P05","1",0.275,0.312,0.161,0.199,0.227,0.269,0.2,0.173,0.389
"P05","2",0.071,0.193,0.097,0.067,0.071,0.055,0.149,0.117,0.074
"P05","3",0.044,0.075,0.119,0.107,0.071,0.052,0.116,0.133,0.045
"P05","4",0.048,0.052,0.071,0.141,0.098,0.162,0.141,0.153,0.053
"P05","5",0.134,0.126,0.205,0.265,0.349,0.203,0.152,0.221,0.16
"P05","6",0.038,0.029,0.152,0.043,0.034,0.055,0.037,0.009,0.034
"P05","7",0.092,0.107,0.13,0.067,0.049,0.102,0.101,0.057,0.031
"P05","8",0.06,0.041,0.029,0.03,0.037,0.064,0.064,0.039,0.019
"P05","9",0.238,0.065,0.036,0.081,0.064,0.038,0.04,0.098,0.195
"P06","1",0.431,0.227,0.065,0.18,0.092,0.123,0.03,0.085,0.246
"P06","2",0.069,0.336,0.069,0.027,0.024,0.014,0.018,0.029,0.042
"P06","3",0.053,0.058,0.255,0.044,0.047,0.01,0.035,0.012,0.022
"P06","4",0.033,0.069,0.121,0.215,0.034,0.068,0.052,0.092,0.036
"P06","5",0.121,0.151,0.206,0.202,0.451,0.158,0.194,0.146,0.137
"P06","6",0.031,0.014,0.034,0.042,0.044,0.274,0.077,0.041,0.038
"P06","7",0.03,0.057,0.082,0.075,0.061,0.091,0.293,0.083,0.026
"P06","8",0.031,0.037,0.042,0.122,0.047,0.101,0.126,0.381,0.049
"P06","9",0.201,0.051,0.126,0.093,0.2,0.161,0.175,0.131,0.404
