"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alberto Fernández por el Frente de Todos",0.278,0.245,0.311,0.237,0.308,0.281,0.261,0.326,0.258,0.257,0.252,0.337,0.159,0.293,0.63,0.055,0.075
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.413,0.402,0.424,0.362,0.383,0.441,0.504,0.377,0.419,0.439,0.461,0.307,0.363,0.425,0.098,0.683,0.566
"No sabe",0.309,0.353,0.265,0.401,0.309,0.278,0.235,0.297,0.323,0.304,0.287,0.356,0.478,0.282,0.272,0.262,0.359
