"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa presidente por el Frente de Todos",0.298,0.289,0.307,0.249,0.333,0.3,0.279,0.302,0.281,0.316,0.283,0.318,0.203,0.316,0.678,0.054,0.228
"Mauricio Macri por Juntos por el Cambio",0.483,0.489,0.476,0.486,0.436,0.491,0.57,0.434,0.5,0.508,0.524,0.426,0.461,0.475,0.099,0.828,0.419
"No sabe",0.219,0.222,0.217,0.265,0.231,0.209,0.151,0.264,0.219,0.176,0.193,0.256,0.336,0.209,0.223,0.118,0.353
