"var","categoria","Gran excedente habitual","Gran excedente excepcional","Pequeño excedente habitual","Pequeño excedente excepcional","Alcanza gastos familia","No alcanza gastos familia","Solo NBFamiliares","No alcanza NBFamiliares","No sabe"
"P09","Toloza Paz",0.053,0.117,0.536,0.431,0.474,0.316,0.251,0.241,0.113
"P09","Diego Santilli",0.703,0.561,0.24,0.334,0.261,0.258,0.328,0.263,0.027
"P09","Facundo Manes",0.024,0.201,0.033,0.038,0.069,0.122,0.063,0.079,0.119
"P09","Florencio Randazzo",0,0.121,0.011,0.017,0.077,0.068,0.059,0.04,0.015
"P09","A los candidatos de la izquierda",0,0,0.037,0.042,0.006,0.013,0.012,0.074,0.018
"P09","Jose Luis Espert",0.136,0,0.069,0.042,0.036,0.065,0.076,0.089,0.217
"P09","Otros candidatos",0,0,0.056,0.008,0.023,0.097,0.087,0.093,0.24
"P09","Votaría en blanco o anularía",0.084,0,0.018,0.088,0.054,0.061,0.124,0.121,0.251
