"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P06","Al candidato del Frente de Todos",0.677,0.308,0.391,0.319,0.124,0.326
"P06","Al candidato de Juntos por el Cambio",0.129,0.383,0.4,0.306,0.334,0.279
"P06","Al candidato de los liberales - libertarios",0.039,0.156,0.09,0.157,0.267,0.135
"P06","Al candidato de la Izquierda",0.081,0.107,0.017,0.1,0.1,0.039
"P06","A otro candidato",0,0.046,0.042,0.093,0.159,0.063
"P06","No sabe",0.074,0,0.06,0.025,0.016,0.158
"P07","A Malena Galmarini",0.549,0.409,0.33,0.589,0.68,0.248
"P07","A Julio Zamora",0.413,0.548,0.507,0.243,0.284,0.538
"P07","No sabe",0.038,0.043,0.163,0.168,0.036,0.214
"P08","Muy buena",0.644,0.156,0.164,0.103,0.089,0.097
"P08","Buena",0.062,0.373,0.151,0.141,0.041,0.118
"P08","Ni buena ni mala",0.155,0.122,0.314,0.143,0.089,0.224
"P08","Mala",0,0.137,0.146,0.332,0.106,0.139
"P08","Muy mala",0.139,0.192,0.192,0.234,0.665,0.252
"P08","No sabe",0,0.02,0.033,0.047,0.01,0.17
"P09","Muy buena",0.624,0.281,0.174,0.202,0.086,0.139
"P09","Buena",0.01,0.29,0.252,0.132,0.106,0.189
"P09","Ni buena ni mala",0.311,0.096,0.311,0.12,0.075,0.267
"P09","Mala",0.041,0.139,0.131,0.297,0.164,0.201
"P09","Muy mala",0.014,0.148,0.128,0.205,0.523,0.15
"P09","No sabe",0,0.046,0.004,0.044,0.046,0.054
"P10","Muy buena",0.456,0.064,0.134,0.195,0.121,0.141
"P10","Buena",0.096,0.495,0.165,0.147,0.185,0.165
"P10","Ni buena ni mala",0.271,0.307,0.447,0.138,0.094,0.24
"P10","Mala",0.083,0.025,0.155,0.311,0.135,0.102
"P10","Muy mala",0.059,0.047,0.064,0.175,0.414,0.192
"P10","No sabe",0.035,0.062,0.035,0.034,0.051,0.16
"P12","Muy buena",0.425,0.084,0.04,0.035,0.034,0.038
"P12","Buena",0.098,0.314,0.092,0.135,0.048,0.091
"P12","Ni buena ni mala",0.303,0.421,0.642,0.229,0.111,0.174
"P12","Mala",0,0.049,0.096,0.371,0.083,0.076
"P12","Muy mala",0.084,0,0.044,0.197,0.63,0.105
"P12","No sabe",0.09,0.132,0.086,0.033,0.094,0.516
"P13","La seguridad",0.349,0.349,0.27,0.209,0.381,0.243
"P13","El tránsito",0,0.108,0.046,0.078,0.023,0.034
"P13","El arreglo de las calles",0.245,0.143,0.131,0.177,0.039,0.086
"P13","El estado de las escuelas y la educación",0.134,0.026,0.048,0.071,0.067,0.06
"P13","El sistema de salud",0.059,0.029,0.106,0.041,0.085,0.081
"P13","El deporte y la cultura",0.147,0.129,0.087,0.099,0.041,0.207
"P13","La obra pública",0,0.062,0.043,0.034,0.05,0.055
"P13","La luminaria",0,0.052,0.076,0.123,0.046,0.094
"P13","No sabe",0.066,0.102,0.193,0.168,0.268,0.14
"P14","La seguridad",0.539,0.282,0.178,0.225,0.302,0.184
"P14","El tránsito",0.011,0.104,0.122,0.184,0.126,0.081
"P14","El arreglo de las calles",0.154,0.077,0.154,0.121,0.153,0.116
"P14","El estado de las escuelas y la educación",0.104,0.11,0.216,0.176,0.216,0.24
"P14","El sistema de salud",0.133,0.207,0.131,0.137,0.056,0.143
"P14","El deporte y la cultura",0.014,0.039,0.032,0.017,0,0.032
"P14","La obra pública",0,0,0.026,0.027,0.063,0.046
"P14","La luminaria",0,0.012,0.035,0.015,0.01,0.033
"P14","No sabe",0.045,0.169,0.106,0.098,0.074,0.125
"P15","Agua corriente y cloacas",0.611,0.538,0.481,0.496,0.377,0.503
"P15","Energía eléctrica",0.129,0.116,0.138,0.263,0.148,0.103
