"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Al candidato del Frente de Todos",0.146,0.24,0.545,0.572
"P06","Al candidato de Juntos por el Cambio",0.373,0.533,0.212,0.182
"P06","Al candidato de los liberales - libertarios",0.391,0.077,0.014,0.018
"P06","Al candidato de la Izquierda",0,0.004,0.103,0
"P06","A otro candidato",0.033,0.083,0.041,0.029
"P06","No sabe",0.057,0.063,0.085,0.199
"P07","A Malena Galmarini",0.296,0.331,0.376,0.16
"P07","A Julio Zamora",0.535,0.595,0.435,0.718
"P07","No sabe",0.169,0.074,0.189,0.122
"P08","Positiva",0.201,0.215,0.409,0.337
"P08","Neutra",0.154,0.341,0.179,0.252
"P08","Negativa",0.567,0.396,0.353,0.136
"P08","No sabe",0.078,0.048,0.059,0.275
"P09","Positiva",0.236,0.335,0.511,0.464
"P09","Neutra",0.209,0.331,0.177,0.169
"P09","Negativa",0.538,0.328,0.284,0.202
"P09","No sabe",0.017,0.006,0.028,0.165
"P10","Positiva",0.46,0.427,0.196,0.275
"P10","Neutra",0.188,0.485,0.25,0.244
"P10","Negativa",0.243,0.071,0.494,0.063
"P10","No sabe",0.109,0.017,0.06,0.418
"P11","Positiva",0.158,0.053,0.099,0.266
"P11","Neutra",0.262,0.474,0.321,0.306
"P11","Negativa",0.229,0.108,0.189,0.022
"P11","No sabe",0.351,0.365,0.391,0.406
"P12","Positiva",0.217,0.191,0.123,0.127
"P12","Neutra",0.295,0.517,0.313,0.215
"P12","Negativa",0.249,0.04,0.351,0.01
"P12","No sabe",0.239,0.252,0.213,0.648
"P13","La seguridad",0.271,0.338,0.257,0.254
"P13","El tránsito",0.063,0.026,0.044,0
"P13","El arreglo de las calles",0.088,0.187,0.102,0.2
"P13","El estado de las escuelas y la educación",0.078,0.034,0.042,0.068
"P13","El sistema de salud",0.055,0.049,0.119,0.144
"P13","El deporte y la cultura",0.146,0.118,0.152,0.019
"P13","La obra pública",0.016,0.027,0.077,0.023
"P13","La luminaria",0.074,0.048,0.098,0.102
"P13","No sabe",0.209,0.173,0.109,0.19
"P14","La seguridad",0.312,0.177,0.175,0.37
"P14","El tránsito",0.075,0.111,0.101,0.018
"P14","El arreglo de las calles",0.153,0.147,0.117,0.047
"P14","El estado de las escuelas y la educación",0.172,0.248,0.228,0.238
"P14","El sistema de salud",0.098,0.132,0.158,0.086
"P14","El deporte y la cultura",0.03,0.004,0.032,0.105
"P14","La obra pública",0.035,0.036,0.037,0
"P14","La luminaria",0.042,0.032,0.02,0.043
"P14","No sabe",0.083,0.113,0.132,0.093
"P15","Agua corriente y cloacas",0.489,0.474,0.52,0.5
"P15","Energía eléctrica",0.166,0.157,0.09,0.155
"P15","Red de gas natural",0.074,0.059,0.027,0.043
"P15","Recolección de residuos",0.119,0.088,0.144,0.106
"P15","Ninguno",0.152,0.222,0.219,0.196
"P16","Los robos",0.347,0.349,0.31,0.188
"P16","El narcotráfico",0.293,0.268,0.219,0.187
"P16","La ausencia de patrulleros y personal policial",0.123,0.212,0.204,0.145
"P16","Otro",0.142,0.114,0.17,0.265
"P16","Ninguno",0.095,0.057,0.097,0.215
"P17","Frente de Todos y el peronismo",0.066,0.208,0.509,0.334
"P17","Cambiemos",0.339,0.441,0.185,0.138
"P17","Liberales Libertarios",0.537,0.127,0.041,0.019
"P17","Izquierda",0.011,0.009,0.094,0.025
"P17","No sabe",0.047,0.215,0.171,0.484
"P19","A Alberto Fernández",0.623,0.442,0.311,0.154
"P19","A Sergio Massa",0.028,0.241,0.284,0.098
"P19","A algún candidato del peronismo",0.309,0.282,0.086,0.688
"P19","A algún candidato del kirchnerismo",0.04,0.035,0.319,0.06
"P20","Seguro la votaria",0.445,0.352,0.703,0.249
"P20","Quizás la votaría",0.056,0.342,0.163,0.065
"P20","Nunca la votaría",0.499,0.306,0.134,0.686
"P21","A Horacio Rodriguez Larreta",0.619,0.395,0.212,0.075
"P21","A Mauricio Macri",0.165,0.356,0.331,0.261
"P21","A Patricia Bullrich",0.12,0.204,0.342,0.609
"P21","A Facundo Manes",0.093,0.015,0.092,0.055
"P21","A Martín Lousteau",0.003,0.03,0.023,0
"P22","Seguro lo votaria",0.501,0.117,0.055,0.168
"P22","Quizás lo votaría",0.165,0.473,0.146,0.608
"P22","Nunca lo votaría",0.334,0.41,0.799,0.224
"P23","Positiva",0.15,0.197,0.397,0.387
"P23","Neutra",0.144,0.224,0.218,0.15
"P23","Negativa",0.699,0.562,0.384,0.264
"P23","No sabe",0.007,0.017,0.001,0.199
"P24","Positiva",0.349,0.355,0.192,0.311
"P24","Neutra",0.251,0.227,0.086,0.133
"P24","Negativa",0.4,0.415,0.72,0.476
"P24","No sabe",0,0.003,0.002,0.08
"P25","Positiva",0.161,0.168,0.478,0.532
"P25","Neutra",0.062,0.141,0.115,0.05
"P25","Negativa",0.759,0.69,0.407,0.331
"P25","No sabe",0.018,0.001,0,0.087
"P26","Positiva",0.47,0.498,0.272,0.221
"P26","Neutra",0.145,0.352,0.164,0.309
"P26","Negativa",0.382,0.143,0.552,0.186
"P26","No sabe",0.003,0.007,0.012,0.284
"P27","Positiva",0.227,0.306,0.344,0.336
"P27","Neutra",0.129,0.206,0.19,0.251
"P27","Negativa",0.644,0.488,0.461,0.293
"P27","No sabe",0,0,0.005,0.12
"P28","Positiva",0.63,0.435,0.207,0.328
"P28","Neutra",0.147,0.316,0.079,0.108
"P28","Negativa",0.219,0.225,0.708,0.312
"P28","No sabe",0.004,0.024,0.006,0.252
