"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P06","Al candidato del Frente de Todos",0.21,0.398,0.469,0.512
"P06","Al candidato de Juntos por el Cambio",0.546,0.341,0.14,0.047
"P06","Al candidato de los liberales - libertarios",0.113,0.113,0.178,0.089
"P06","Al candidato de la Izquierda",0.032,0.002,0.082,0.016
"P06","A otro candidato",0.032,0.067,0.056,0.026
"P06","No sabe",0.067,0.079,0.075,0.31
"P07","A Malena Galmarini",0.284,0.289,0.401,0.292
"P07","A Julio Zamora",0.598,0.53,0.426,0.632
"P07","No sabe",0.118,0.181,0.173,0.076
"P08","Positiva",0.234,0.28,0.368,0.366
"P08","Neutra",0.195,0.324,0.183,0.116
"P08","Negativa",0.505,0.353,0.375,0.184
"P08","No sabe",0.066,0.043,0.074,0.334
"P09","Positiva",0.32,0.431,0.414,0.626
"P09","Neutra",0.277,0.231,0.175,0.206
"P09","Negativa",0.397,0.297,0.383,0.068
"P09","No sabe",0.006,0.041,0.028,0.1
"P10","Positiva",0.508,0.313,0.164,0.255
"P10","Neutra",0.33,0.41,0.199,0.156
"P10","Negativa",0.127,0.22,0.517,0.204
"P10","No sabe",0.035,0.057,0.12,0.385
"P11","Positiva",0.158,0.057,0.082,0.214
"P11","Neutra",0.356,0.464,0.274,0.121
"P11","Negativa",0.156,0.099,0.241,0.032
"P11","No sabe",0.33,0.38,0.403,0.633
"P12","Positiva",0.279,0.119,0.088,0
"P12","Neutra",0.347,0.476,0.305,0.117
"P12","Negativa",0.129,0.142,0.387,0.139
"P12","No sabe",0.245,0.263,0.22,0.744
"P13","La seguridad",0.328,0.281,0.235,0.284
"P13","El tránsito",0.053,0.033,0.038,0.064
"P13","El arreglo de las calles",0.133,0.138,0.104,0.08
"P13","El estado de las escuelas y la educación",0.042,0.073,0.047,0.139
"P13","El sistema de salud",0.049,0.073,0.122,0.076
"P13","El deporte y la cultura",0.14,0.095,0.154,0.167
"P13","La obra pública",0.027,0.038,0.068,0.013
"P13","La luminaria",0.089,0.082,0.069,0.07
"P13","No sabe",0.139,0.187,0.163,0.107
"P14","La seguridad",0.218,0.236,0.215,0.281
"P14","El tránsito",0.07,0.122,0.107,0.051
"P14","El arreglo de las calles",0.183,0.088,0.106,0.076
"P14","El estado de las escuelas y la educación",0.212,0.194,0.236,0.144
"P14","El sistema de salud",0.149,0.104,0.127,0.266
"P14","El deporte y la cultura",0.025,0.039,0.023,0
"P14","La obra pública",0.028,0.06,0.03,0
"P14","La luminaria",0.025,0.025,0.038,0
"P14","No sabe",0.09,0.132,0.118,0.182
"P15","Agua corriente y cloacas",0.45,0.513,0.535,0.56
"P15","Energía eléctrica",0.163,0.146,0.094,0.134
"P15","Red de gas natural",0.055,0.059,0.04,0.096
"P15","Recolección de residuos",0.147,0.059,0.127,0.103
"P15","Ninguno",0.185,0.223,0.204,0.107
"P16","Los robos",0.31,0.299,0.358,0.368
"P16","El narcotráfico",0.305,0.293,0.183,0.097
"P16","La ausencia de patrulleros y personal policial",0.185,0.191,0.178,0.055
"P16","Otro",0.138,0.16,0.155,0.153
"P16","Ninguno",0.062,0.057,0.126,0.327
"P17","Frente de Todos y el peronismo",0.162,0.289,0.441,0.388
"P17","Cambiemos",0.498,0.248,0.119,0.094
"P17","Liberales Libertarios",0.176,0.19,0.245,0.101
"P17","Izquierda",0.05,0.013,0.063,0.016
"P17","No sabe",0.114,0.26,0.132,0.401
"P19","A Alberto Fernández",0.5,0.248,0.388,0.15
"P19","A Sergio Massa",0.181,0.311,0.233,0.12
"P19","A algún candidato del peronismo",0.267,0.276,0.076,0.714
"P19","A algún candidato del kirchnerismo",0.052,0.165,0.303,0.016
"P20","Seguro la votaria",0.475,0.477,0.678,0.166
"P20","Quizás la votaría",0.126,0.223,0.192,0.18
"P20","Nunca la votaría",0.399,0.3,0.13,0.654
"P21","A Horacio Rodriguez Larreta",0.509,0.324,0.334,0.117
"P21","A Mauricio Macri",0.248,0.437,0.195,0
"P21","A Patricia Bullrich",0.203,0.217,0.223,0
"P21","A Facundo Manes",0.017,0.022,0.244,0.528
"P21","A Martín Lousteau",0.023,0,0.004,0.355
"P22","Seguro lo votaria",0.221,0.164,0.431,0
"P22","Quizás lo votaría",0.326,0.314,0.115,0
"P22","Nunca lo votaría",0.453,0.522,0.454,1
"P23","Positiva",0.186,0.296,0.334,0.642
"P23","Neutra",0.211,0.232,0.162,0.1
"P23","Negativa",0.589,0.455,0.495,0.178
"P23","No sabe",0.014,0.017,0.009,0.08
"P24","Positiva",0.497,0.212,0.102,0.246
"P24","Neutra",0.218,0.263,0.077,0.058
"P24","Negativa",0.285,0.522,0.82,0.498
"P24","No sabe",0,0.003,0.001,0.198
"P25","Positiva",0.226,0.289,0.401,0.418
"P25","Neutra",0.075,0.175,0.092,0.085
"P25","Negativa",0.699,0.535,0.494,0.245
"P25","No sabe",0,0.001,0.013,0.252
"P27","Positiva",0.319,0.303,0.269,0.464
"P27","Neutra",0.155,0.308,0.142,0.059
"P27","Negativa",0.526,0.389,0.586,0.15
"P27","No sabe",0,0,0.003,0.327
"P28","Positiva",0.646,0.329,0.164,0.413
"P28","Neutra",0.16,0.302,0.091,0.05
"P28","Negativa",0.191,0.312,0.742,0.34
"P28","No sabe",0.003,0.057,0.003,0.197
"P29","Positiva",0.353,0.198,0.283,0.056
"P29","Neutra",0.323,0.417,0.091,0.102
"P29","Negativa",0.305,0.336,0.61,0.304
"P29","No sabe",0.019,0.049,0.016,0.538
