"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.585,0.445,0.447,0.379
"P06","Bastante",0.316,0.472,0.375,0.332
"P06","Poco",0.04,0.066,0.13,0.121
"P06","Nada",0.059,0.007,0.04,0.12
"P06","No sabe",0,0.01,0.008,0.048
"P07","Siempre",0.365,0.22,0.305,0.228
"P07","Casi siempre",0.343,0.547,0.456,0.436
"P07","Casi nunca",0.152,0.2,0.181,0.285
"P07","Nunca, pero esta es una excepción",0.14,0.033,0.058,0.051
"P08","Tiene Decidido que va a ir a votar",0.908,0.897,0.898,0.801
"P08","Tiene dudas sobre si va a ir a  votar",0.085,0.09,0.083,0.166
"P08","Tiene Decidido que no va a ir a votar",0.007,0.013,0.019,0.033
"P10","Unión por la Patria",0.431,0.775,0.263,0.396
"P10","Juntos por el Cambio",0.143,0.107,0.47,0.167
"P10","Liberales",0.237,0.024,0.179,0.158
"P10","Izquierda",0.16,0.009,0.011,0.011
"P10","Otro",0.014,0.052,0.032,0.03
"P10","No sabe",0.015,0.033,0.045,0.238
"P19","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.29,0.589,0.213,0.353
"P19","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.175,0.24,0.047,0.065
"P19","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.074,0.061,0.369,0.102
"P19","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.111,0.036,0.146,0.121
"P19","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.203,0.026,0.185,0.151
"P19","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.126,0.006,0.002,0.004
"P19","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.002,0.013,0.007,0.023
"P19","Otros",0.004,0.017,0.012,0.069
"P19","En blanco",0.011,0.006,0.003,0.011
"P19","No sabe",0.004,0.006,0.016,0.101
"P22","Totalmente seguro",0.68,0.643,0.666,0.5
"P22","Bastante seguro",0.201,0.227,0.158,0.249
"P22","Algo seguro",0.085,0.082,0.12,0.093
"P22","Para nada seguro",0.034,0.048,0.056,0.158
