"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.039,0.053,0.128,0.1
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.047,0.211,0.217,0.299
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.2,0.292,0.114,0.152
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.582,0.138,0.036,0.058
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.026,0.024,0.023,0.011
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.092,0.109,0.069,0.051
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0.005,0,0.013,0.018
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0,0.01,0.005,0
"P17","No sabe",0,0.096,0.069,0.143
"P20","Lo votaría",0.05,0.121,0.436,0.302
"P20","Puede que lo vote",0.039,0.166,0.138,0.12
"P20","Nunca lo votaría",0.87,0.596,0.378,0.346
"P20","No sabe",0.041,0.117,0.048,0.232
"P21","Lo votaría",0.075,0.175,0.237,0.149
"P21","Puede que lo vote",0.124,0.24,0.221,0.231
"P21","Nunca lo votaría",0.758,0.465,0.486,0.247
"P21","No sabe",0.043,0.12,0.056,0.373
"P22","Lo votaría",0.098,0.196,0.184,0.14
"P22","Puede que lo vote",0.255,0.212,0.18,0.213
"P22","Nunca lo votaría",0.607,0.429,0.584,0.264
"P22","No sabe",0.04,0.163,0.052,0.383
"P23","Lo votaría",0.428,0.257,0.076,0.072
"P23","Puede que lo vote",0.297,0.416,0.071,0.139
"P23","Nunca lo votaría",0.27,0.196,0.803,0.314
"P23","No sabe",0.005,0.131,0.05,0.475
"P24","Lo votaría",0.629,0.123,0.048,0.069
"P24","Puede que lo vote",0.309,0.439,0.076,0.133
"P24","Nunca lo votaría",0.028,0.283,0.83,0.346
"P24","No sabe",0.034,0.155,0.046,0.452
"P25","Lo votaría",0.126,0.11,0.017,0.007
"P25","Puede que lo vote",0.241,0.396,0.028,0.075
"P25","Nunca lo votaría",0.484,0.293,0.9,0.314
"P25","No sabe",0.149,0.201,0.055,0.604
"P26","Lo votaría",0.18,0.106,0.019,0.012
"P26","Puede que lo vote",0.296,0.372,0.02,0.074
"P26","Nunca lo votaría",0.478,0.275,0.914,0.311
"P26","No sabe",0.046,0.247,0.047,0.603
"P27","Lo votaría",0.086,0.034,0.018,0.018
"P27","Puede que lo vote",0.178,0.244,0.031,0.045
"P27","Nunca lo votaría",0.62,0.444,0.895,0.314
"P27","No sabe",0.116,0.278,0.056,0.623
"P28","Lo votaría",0.077,0.027,0.01,0
"P28","Puede que lo vote",0.082,0.196,0.03,0.068
"P28","Nunca lo votaría",0.705,0.436,0.913,0.296
"P28","No sabe",0.136,0.341,0.047,0.636
"P29","La votaría",0.072,0.1,0.158,0.047
"P29","Puede que la vote",0.069,0.203,0.105,0.072
"P29","Nunca la votaría",0.654,0.477,0.653,0.229
"P29","No sabe",0.205,0.22,0.084,0.652
"P30","La votaría",0.065,0.034,0.087,0.024
"P30","Puede que la vote",0.054,0.392,0.108,0.048
"P30","Nunca la votaría",0.67,0.442,0.728,0.156
"P30","No sabe",0.211,0.132,0.077,0.772
"P31","Lo votaría",0.079,0.065,0.105,0.063
"P31","Puede que lo vote",0.213,0.435,0.126,0.104
"P31","Nunca lo votaría",0.663,0.399,0.727,0.213
"P31","No sabe",0.045,0.101,0.042,0.62
"P32","Lo votaría",0.43,0.165,0.05,0.065
"P32","Puede que lo vote",0.324,0.383,0.044,0.064
"P32","Nunca lo votaría",0.196,0.265,0.888,0.187
"P32","No sabe",0.05,0.187,0.018,0.684
"P34","La votaría",0.228,0.012,0.027,0.018
"P34","Puede que la vote",0.095,0.421,0.016,0.024
"P34","Nunca la votaría",0.341,0.209,0.91,0.077
"P34","No sabe",0.336,0.358,0.047,0.881
"P35","La votaría",0.15,0.045,0.012,0.009
"P35","Puede que la vote",0.158,0.471,0.016,0.038
"P35","Nunca la votaría",0.395,0.201,0.896,0.083
"P35","No sabe",0.297,0.283,0.076,0.87
"P36","La votaría",0.174,0.068,0.037,0.028
"P36","Puede que la vote",0.194,0.31,0.034,0.107
"P36","Nunca la votaría",0.58,0.443,0.899,0.374
"P36","No sabe",0.052,0.179,0.03,0.491
"P37","La votaría",0.077,0,0.004,0.016
"P37","Puede que la vote",0.052,0.302,0.019,0.013
"P37","Nunca la votaría",0.524,0.424,0.903,0.204
"P37","No sabe",0.347,0.274,0.074,0.767
"P38","Muy buena",0.048,0.04,0.288,0.188
"P38","Buena",0.007,0.175,0.185,0.12
"P38","Ni buena ni mala",0.06,0.17,0.192,0.22
"P38","Mala",0.115,0.254,0.151,0.202
"P38","Muy mala",0.77,0.361,0.171,0.201
"P38","No sabe",0,0,0.013,0.069
"P39","Muy buena",0.057,0.115,0.221,0.147
"P39","Buena",0.061,0.171,0.235,0.136
"P39","Ni buena ni mala",0.219,0.285,0.309,0.292
"P39","Mala",0.167,0.108,0.095,0.155
"P39","Muy mala",0.472,0.315,0.096,0.069
"P39","No sabe",0.024,0.006,0.044,0.201
"P40","Muy buena",0.086,0.053,0.152,0.097
"P40","Buena",0.041,0.154,0.19,0.171
"P40","Ni buena ni mala",0.253,0.362,0.29,0.331
"P40","Mala",0.196,0.132,0.175,0.152
"P40","Muy mala",0.424,0.23,0.171,0.092
"P40","No sabe",0,0.069,0.022,0.157
"P41","Muy buena",0.216,0.094,0.051,0.059
"P41","Buena",0.187,0.245,0.076,0.087
"P41","Ni buena ni mala",0.325,0.402,0.291,0.377
"P41","Mala",0.093,0.092,0.249,0.13
"P41","Muy mala",0.161,0.068,0.251,0.045
"P41","No sabe",0.018,0.099,0.082,0.302
"P42","Muy buena",0.666,0.183,0.029,0.043
"P42","Buena",0.225,0.378,0.062,0.114
"P42","Ni buena ni mala",0.052,0.199,0.256,0.289
"P42","Mala",0.026,0.057,0.288,0.175
"P42","Muy mala",0.031,0.109,0.297,0.089
"P42","No sabe",0,0.074,0.068,0.29
"P43","Muy buena",0.156,0.059,0.018,0.006
"P43","Buena",0.118,0.167,0.034,0.023
"P43","Ni buena ni mala",0.43,0.352,0.302,0.386
"P43","Mala",0.08,0.146,0.222,0.094
"P43","Muy mala",0.125,0.023,0.24,0.035
"P43","No sabe",0.091,0.253,0.184,0.456
"P44","Muy buena",0.216,0.129,0.011,0.02
"P44","Buena",0.153,0.127,0.039,0.031
"P44","Ni buena ni mala",0.269,0.227,0.293,0.291
"P44","Mala",0.103,0.302,0.201,0.091
"P44","Muy mala",0.207,0.029,0.272,0.075
"P44","No sabe",0.052,0.186,0.184,0.492
"P45","Muy buena",0.134,0.094,0.016,0.012
"P45","Buena",0.074,0.112,0.022,0.05
"P45","Ni buena ni mala",0.26,0.299,0.313,0.314
"P45","Mala",0.175,0.259,0.193,0.083
"P45","Muy mala",0.234,0.062,0.248,0.055
"P45","No sabe",0.123,0.174,0.208,0.486
"P46","Muy buena",0.051,0.037,0.013,0.014
"P46","Buena",0.042,0.092,0.019,0.021
"P46","Ni buena ni mala",0.308,0.322,0.308,0.314
"P46","Mala",0.083,0.264,0.176,0.059
"P46","Muy mala",0.312,0.054,0.226,0.03
"P46","No sabe",0.204,0.231,0.258,0.562
"P47","Muy buena",0.034,0.011,0.089,0.03
"P47","Buena",0.013,0.207,0.089,0.064
"P47","Ni buena ni mala",0.228,0.272,0.307,0.283
"P47","Mala",0.149,0.203,0.121,0.081
"P47","Muy mala",0.481,0.252,0.211,0.068
"P47","No sabe",0.095,0.055,0.183,0.474
"P48","Muy buena",0.044,0.03,0.039,0.001
"P48","Buena",0.043,0.023,0.077,0.017
"P48","Ni buena ni mala",0.246,0.454,0.367,0.325
"P48","Mala",0.069,0.187,0.138,0.094
"P48","Muy mala",0.374,0.111,0.179,0.032
"P48","No sabe",0.224,0.195,0.2,0.531
"P49","Muy buena",0.059,0.03,0.088,0.049
"P49","Buena",0.125,0.199,0.106,0.066
"P49","Ni buena ni mala",0.231,0.363,0.297,0.308
"P49","Mala",0.064,0.165,0.177,0.124
"P49","Muy mala",0.463,0.162,0.22,0.086
"P49","No sabe",0.058,0.081,0.112,0.367
"P50","Muy buena",0.272,0.219,0.059,0.08
"P50","Buena",0.178,0.159,0.047,0.05
"P50","Ni buena ni mala",0.149,0.221,0.248,0.25
"P50","Mala",0.16,0.215,0.201,0.095
"P50","Muy mala",0.189,0.037,0.325,0.086
"P50","No sabe",0.052,0.149,0.12,0.439
"P51","Muy buena",0.458,0.113,0.007,0.003
"P51","Buena",0.323,0.271,0.035,0.016
"P51","Ni buena ni mala",0.158,0.4,0.319,0.3
"P51","Mala",0.019,0.117,0.181,0.064
"P51","Muy mala",0.029,0.018,0.246,0.051
"P51","No sabe",0.013,0.081,0.212,0.566
"P52","Muy buena",0.154,0.115,0.025,0.023
"P52","Buena",0.064,0.025,0.018,0.008
"P52","Ni buena ni mala",0.284,0.419,0.317,0.295
"P52","Mala",0.057,0.103,0.168,0.061
"P52","Muy mala",0.182,0.045,0.21,0.03
"P52","No sabe",0.259,0.293,0.262,0.583
"P53","Muy buena",0.154,0.032,0.003,0.007
"P53","Buena",0.064,0.161,0.025,0.025
"P53","Ni buena ni mala",0.317,0.325,0.337,0.294
"P53","Mala",0.027,0.121,0.14,0.082
"P53","Muy mala",0.227,0.027,0.234,0.02
"P53","No sabe",0.211,0.334,0.261,0.572
"P54","Muy buena",0.085,0.082,0.033,0.017
"P54","Buena",0.238,0.128,0.051,0.104
"P54","Ni buena ni mala",0.282,0.268,0.224,0.252
"P54","Mala",0.068,0.128,0.247,0.18
"P54","Muy mala",0.244,0.208,0.367,0.098
"P54","No sabe",0.083,0.186,0.078,0.349
"P55","Muy buena",0.066,0.056,0.005,0.001
"P55","Buena",0.046,0.027,0.021,0.038
"P55","Ni buena ni mala",0.363,0.398,0.309,0.273
"P55","Mala",0.054,0.08,0.167,0.092
"P55","Muy mala",0.226,0.079,0.232,0.04
"P55","No sabe",0.245,0.36,0.266,0.556
"P56","Si",0.5,0.522,0.5,0.536
"P56","No",0.5,0.478,0.5,0.464
