"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Del Frente de Todos y el peronismo",0.945,0.656,0.274,0.153,0.097,0.204
"P08","De Juntos por el cambio",0.024,0.054,0.318,0.379,0.475,0.339
"P08","De los Liberales libertarios",0,0.017,0.238,0.348,0.32,0.242
"P08","De la Izquierda",0,0.022,0.016,0.013,0.038,0.008
"P08","No sabe",0.031,0.251,0.154,0.107,0.07,0.207
"P09","A Sergio Massa",0.295,0.071,0.429,0.483,0.107,0.199
"P09","A Daniel Scioli",0.068,0.206,0.071,0.222,0.068,0.065
"P09","A algún candidato del peronismo",0.08,0.097,0.093,0.182,0.207,0.169
"P09","A algún candidato del kirchnerismo",0.557,0.626,0.407,0.113,0.618,0.567
"P10","A Horacio Rodriguez Larreta",0,0.537,0.188,0.149,0.086,0.201
"P10","A Patricia Bullrich",0.464,0.463,0.662,0.814,0.793,0.705
"P10","A Facundo Manes",0,0,0.092,0.018,0.037,0.029
"P10","A Gerardo Morales",0.536,0,0.058,0.019,0.084,0.065
"P11","Alfredo Cornejo por Cambia Mendoza",0.014,0.121,0.296,0.386,0.354,0.246
"P11","Luis Petri por Cambia Mendoza",0,0.006,0.167,0.157,0.149,0.162
"P11","Omar De Marchi por La Unión Mendocina",0.085,0.035,0.187,0.175,0.174,0.149
"P11","Omar Parisi por Elegí Mendoza",0.165,0.28,0.119,0.04,0.034,0.074
"P11","Guillermo Carmona por Elegí Mendoza",0.15,0.328,0.072,0.106,0.052,0.068
"P11","Nicolás Guillén por Elegí Mendoza",0.007,0.034,0.018,0.001,0.032,0.005
"P11","Alfredo Guevara por Elegí Mendoza",0.57,0.081,0.004,0.005,0,0.017
"P11","Lautaro Giménez por el Frente de Izquierda",0,0.005,0.008,0.002,0.019,0.008
"P11","Victor da Vila por el Frente de Izquierda",0,0,0.01,0.012,0.036,0.008
"P11","No sabe",0.009,0.11,0.119,0.116,0.15,0.263
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.011,0.13,0.27,0.227,0.183,0.27
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0,0.103,0.223,0.288,0.288,0.238
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.342,0.199,0.239,0.184,0.154,0.146
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.246,0.262,0.09,0.057,0.126,0.117
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.076,0.112,0.072,0.095,0.052,0.036
"P14","Nicolás Guillén a gobernador y Lorena Martin a vicegobernadora por Elegí Mendoza",0,0.007,0.036,0.044,0.033,0.012
"P14","Alfredo Guevara a gobernador y Patricia Galván a vicegobernadora por Elegí Mendoza",0.311,0.055,0.008,0.023,0.003,0.003
"P14","Lautaro Giménez a gobernador y Noelia Barbeito a vicegobernadora por el Frente de Izquierda",0,0.005,0.004,0.002,0.012,0.009
"P14","Victor da Vila a gobernador y Nadya Ortiz Gazzo a vicegobernadora por el Frente de Izquierda",0,0,0.014,0.005,0.022,0.001
"P14","No sabe",0.014,0.127,0.044,0.075,0.127,0.168
"P17","Alfredo Cornejo por Cambia Mendoza con el apoyo de Patricia Bullrich, Horacio Rodríguez Larreta, Mauricio Macri y una parte de la UCR",0.045,0.071,0.249,0.278,0.299,0.218
"P17","Luis Petri por Cambia Mendoza con el apoyo de Julio Cobos y una parte de la UCR",0.01,0.037,0.139,0.12,0.127,0.117
"P17","Omar De Marchi por La Unión Mendocina con el apoyo de una parte del PRO y de Javier Milei",0.024,0.068,0.205,0.239,0.25,0.302
"P17","Omar Parisi por Elegí Mendoza con el apoyo de Anabel Fernández Sagasti y una parte del kirchnerismo",0.225,0.469,0.175,0.122,0.069,0.111
"P17","Guillermo Carmona por Elegí Mendoza con el apoyo de Emir y Omar Félix, y una parte del PJ",0.124,0.177,0.07,0.08,0.071,0.066
"P17","Nicolás Guillén por Elegí Mendoza con el apoyo de la Corriente Clasista y Combativa, y los movimientos sociales",0.058,0.022,0.027,0.011,0.013,0.001
"P17","Alfredo Guevara por Elegí Mendoza con el apoyo de una parte del kirchnerismo",0.514,0.032,0.069,0.093,0.029,0.035
"P17","Lautaro Giménez por el Frente de Izquierda con el apoyo de Nicolás Del Caño, Myriam Bregman, el Partido Socialista de los Trabajadores y el Movimiento Socialista de los Trabajadores",0,0.005,0.009,0,0.031,0.009
"P17","Victor da Vila por el Frente de Izquierda con el apoyo de Gabriel Solano, Romina Del Plá y el Partido Obrero",0,0,0.003,0,0.016,0.002
"P17","No sabe",0,0.119,0.054,0.057,0.095,0.139
"P20","Lo votaría",0.128,0.174,0.35,0.425,0.42,0.35
"P20","Puede que lo vote",0.009,0.153,0.157,0.105,0.082,0.139
"P20","Nunca lo votaría",0.838,0.618,0.387,0.402,0.454,0.338
"P20","No sabe",0.025,0.055,0.106,0.068,0.044,0.173
"P21","Lo votaría",0.061,0.045,0.214,0.284,0.279,0.154
"P21","Puede que lo vote",0.048,0.125,0.208,0.228,0.176,0.303
"P21","Nunca lo votaría",0.891,0.704,0.403,0.396,0.49,0.299
"P21","No sabe",0,0.126,0.175,0.092,0.055,0.244
"P22","Lo votaría",0.093,0.066,0.178,0.201,0.189,0.157
"P22","Puede que lo vote",0.05,0.145,0.219,0.207,0.122,0.224
"P22","Nunca lo votaría",0.848,0.676,0.454,0.49,0.646,0.323
"P22","No sabe",0.009,0.113,0.149,0.102,0.043,0.296
"P23","Lo votaría",0.261,0.268,0.136,0.107,0.055,0.078
"P23","Puede que lo vote",0.399,0.253,0.084,0.185,0.025,0.117
"P23","Nunca lo votaría",0.321,0.434,0.596,0.613,0.884,0.44
"P23","No sabe",0.019,0.045,0.184,0.095,0.036,0.365
"P24","Lo votaría",0.269,0.225,0.133,0.073,0.071,0.051
"P24","Puede que lo vote",0.609,0.379,0.103,0.054,0.033,0.145
"P24","Nunca lo votaría",0.103,0.277,0.612,0.733,0.866,0.47
"P24","No sabe",0.019,0.119,0.152,0.14,0.03,0.334
"P25","Lo votaría",0.17,0.028,0.035,0.04,0.006,0.01
