"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08","Del Frente de Todos y el peronismo",0.868,0.589,0.113,0.182
"P08","De Juntos por el cambio",0.045,0.096,0.462,0.204
"P08","De los Liberales libertarios",0.048,0.111,0.278,0.338
"P08","De la Izquierda",0,0.021,0.03,0.017
"P08","No sabe",0.039,0.183,0.117,0.259
"P09","A Sergio Massa",0.199,0.418,0.256,0.33
"P09","A Daniel Scioli",0.145,0.174,0.084,0.049
"P09","A algún candidato del peronismo",0.124,0.1,0.188,0.149
"P09","A algún candidato del kirchnerismo",0.532,0.308,0.472,0.472
"P10","A Horacio Rodriguez Larreta",0.084,0,0.13,0.25
"P10","A Patricia Bullrich",0.415,0.981,0.698,0.667
"P10","A Facundo Manes",0.423,0.019,0.079,0.078
"P10","A Gerardo Morales",0.078,0,0.093,0.005
"P11","Alfredo Cornejo por Cambia Mendoza",0.03,0.086,0.378,0.233
"P11","Luis Petri por Cambia Mendoza",0.017,0.067,0.183,0.112
"P11","Omar De Marchi por La Unión Mendocina",0.116,0.147,0.171,0.16
"P11","Omar Parisi por Elegí Mendoza",0.601,0.125,0.039,0.027
"P11","Guillermo Carmona por Elegí Mendoza",0.125,0.303,0.049,0.066
"P11","Nicolás Guillén por Elegí Mendoza",0.013,0.029,0.016,0.017
"P11","Alfredo Guevara por Elegí Mendoza",0.062,0.112,0.013,0.016
"P11","Lautaro Giménez por el Frente de Izquierda",0,0.008,0.017,0.02
"P11","Victor da Vila por el Frente de Izquierda",0.005,0.022,0.008,0.018
"P11","No sabe",0.031,0.101,0.126,0.331
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.029,0.082,0.302,0.23
"P14","Luis Petri a gobernador y Patricia Giménez a vicegobernadora por Cambia Mendoza",0.036,0.126,0.293,0.175
"P14","Omar De Marchi a gobernador y Daniel Orozco a vicegobernador por “La Unión Mendocina”",0.261,0.232,0.172,0.162
"P14","Omar Parisi a gobernador y Lucas Ilardo a vicegobernador por Elegí Mendoza",0.482,0.097,0.06,0.136
"P14","Guillermo Carmona a gobernador y Liliana Paponet a vicegobernadora por Elegí Mendoza",0.137,0.252,0.027,0.044
