"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P08","Del Frente de Todos y el peronismo",0.061,0.092,0.239,0.277,0.716,0.179
"P08","De Juntos por el cambio",0.664,0.56,0.265,0.124,0.072,0.158
"P08","De los Liberales libertarios",0.175,0.219,0.286,0.446,0.134,0.338
"P08","De la Izquierda",0.019,0.006,0.018,0.029,0.038,0
"P08","No sabe",0.081,0.123,0.192,0.124,0.04,0.325
"P09","A Sergio Massa",0.252,0.26,0.363,0.355,0.239,0.126
"P09","A Daniel Scioli",0.271,0.343,0.052,0.165,0.102,0.025
"P09","A algún candidato del peronismo",0.024,0.083,0.195,0.117,0.087,0.062
"P09","A algún candidato del kirchnerismo",0.453,0.314,0.39,0.363,0.572,0.787
"P10","A Horacio Rodriguez Larreta",0.099,0.165,0.214,0.34,0,0.264
"P10","A Patricia Bullrich",0.834,0.739,0.582,0.575,0.615,0.718
"P10","A Facundo Manes",0.056,0.044,0.051,0.085,0,0.018
"P10","A Gerardo Morales",0.011,0.052,0.153,0,0.385,0
"P11","Alfredo Cornejo por Cambia Mendoza",0.395,0.484,0.29,0.195,0.038,0.124
"P11","Luis Petri por Cambia Mendoza",0.432,0.182,0.054,0.054,0.054,0.054
"P11","Omar De Marchi por La Unión Mendocina",0.094,0.168,0.206,0.238,0.123,0.137
"P11","Omar Parisi por Elegí Mendoza",0.005,0.037,0.099,0.093,0.264,0.041
"P11","Guillermo Carmona por Elegí Mendoza",0.036,0.072,0.074,0.145,0.205,0.027
"P11","Nicolás Guillén por Elegí Mendoza",0.008,0.002,0.027,0.042,0.028,0.004
"P11","Alfredo Guevara por Elegí Mendoza",0,0.003,0.019,0.017,0.135,0.056
"P11","Lautaro Giménez por el Frente de Izquierda",0.009,0,0.01,0.005,0.028,0
"P11","Victor da Vila por el Frente de Izquierda",0.003,0.003,0.013,0.01,0.047,0.02
"P11","No sabe",0.018,0.049,0.208,0.201,0.078,0.537
"P14","Alfredo Cornejo a gobernador y Hebe Casado a vicegobernadora por Cambia Mendoza",0.355,0.35,0.204,0.114,0.028,0.351
