"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Tengo trabajo estable",0.69,0.592,0.557,0.466
"P05","Realizo changas o trabajos de vez en cuando",0.115,0.125,0.149,0.178
"P05","No tengo trabajo",0.058,0.097,0.12,0.165
"P05","Soy jubilado o pensionado",0.137,0.186,0.174,0.191
"P06","1",0.347,0.325,0.28,0.296
"P06","2",0.048,0.069,0.05,0.067
"P06","3",0.057,0.084,0.048,0.051
"P06","4",0.047,0.085,0.056,0.073
"P06","5",0.26,0.217,0.214,0.234
"P06","6",0.039,0.041,0.05,0.056
"P06","7",0.043,0.044,0.081,0.071
"P06","8",0.045,0.019,0.051,0.032
"P06","9",0.114,0.116,0.17,0.12
"P07","1",0.274,0.222,0.288,0.234
"P07","2",0.038,0.041,0.052,0.044
"P07","3",0.044,0.042,0.047,0.041
"P07","4",0.036,0.065,0.043,0.046
"P07","5",0.23,0.236,0.199,0.214
"P07","6",0.056,0.057,0.042,0.055
"P07","7",0.056,0.074,0.05,0.072
"P07","8",0.077,0.057,0.058,0.066
"P07","9",0.189,0.206,0.221,0.228
"P08","1",0.303,0.282,0.425,0.328
"P08","2",0.032,0.026,0.03,0.043
"P08","3",0.023,0.028,0.026,0.027
"P08","4",0.041,0.024,0.021,0.031
"P08","5",0.151,0.134,0.108,0.14
"P08","6",0.018,0.041,0.018,0.021
"P08","7",0.051,0.055,0.025,0.041
"P08","8",0.043,0.065,0.034,0.044
"P08","9",0.338,0.345,0.313,0.325
"P10","Del Frente de Todos y el peronismo",0.155,0.158,0.373,0.215
"P10","De Cambiemos",0.519,0.53,0.26,0.319
"P10","De los Liberales libertarios",0.29,0.199,0.212,0.206
"P10","De la Izquierda",0.008,0.033,0.042,0.038
"P10","No sabe",0.028,0.08,0.113,0.222
"P11","A Alberto Fernández",0.299,0.314,0.127,0.182
"P11","A Sergio Massa",0.05,0.224,0.192,0.202
"P11","A algún candidato del peronismo",0.37,0.173,0.153,0.14
"P11","A algún candidato del kirchnerismo",0.281,0.289,0.528,0.476
"P12","A Alberto Fernández",0.135,0.3,0.062,0.108
"P12","A Sergio Massa",0.025,0.249,0.12,0.12
"P12","A algún candidato del peronismo",0.174,0.138,0.109,0.127
"P12","A Cristina Fernández de Kirchner",0.666,0.313,0.709,0.645
"P13","A Horacio Rodriguez Larreta",0.19,0.261,0.239,0.296
"P13","A Patricia Bullrich",0.49,0.616,0.627,0.607
"P13","A Facundo Manes",0.166,0.059,0.082,0.053
"P13","A Gerardo Morales",0.154,0.064,0.052,0.044
"P14","Lo votaría",0.112,0.095,0.341,0.176
"P14","Puede que lo vote",0.049,0.138,0.068,0.09
"P14","Nunca lo votaría",0.777,0.744,0.54,0.603
"P14","No sabe",0.062,0.023,0.051,0.131
"P15","Lo votaría",0.102,0.057,0.111,0.056
"P15","Puede que lo vote",0.054,0.157,0.211,0.171
"P15","Nunca lo votaría",0.783,0.746,0.616,0.525
"P15","No sabe",0.061,0.04,0.062,0.248
"P16","Lo votaría",0.316,0.241,0.136,0.159
"P16","Puede que lo vote",0.252,0.434,0.187,0.25
"P16","Nunca lo votaría",0.367,0.285,0.631,0.34
"P16","No sabe",0.065,0.04,0.046,0.251
"P17","Lo votaría",0.361,0.212,0.113,0.106
"P17","Puede que lo vote",0.303,0.46,0.166,0.227
"P17","Nunca lo votaría",0.277,0.273,0.667,0.333
"P17","No sabe",0.059,0.055,0.054,0.334
"P18","Lo votaría",0.139,0.086,0.122,0.094
"P18","Puede que lo vote",0.121,0.155,0.209,0.165
"P18","Nunca lo votaría",0.723,0.725,0.623,0.574
"P18","No sabe",0.017,0.034,0.046,0.167
"P19","Lo votaría",0.155,0.087,0.074,0.088
"P19","Puede que lo vote",0.116,0.238,0.129,0.174
"P19","Nunca lo votaría",0.698,0.646,0.767,0.529
"P19","No sabe",0.031,0.029,0.03,0.209
"P20","Lo votaría",0.66,0.183,0.141,0.152
"P20","Puede que lo vote",0.117,0.578,0.15,0.238
"P20","Nunca lo votaría",0.186,0.218,0.683,0.303
"P20","No sabe",0.037,0.021,0.026,0.307
"P22","Lo votaría",0.167,0.033,0.079,0.056
"P22","Puede que lo vote",0.041,0.234,0.178,0.109
"P22","Nunca lo votaría",0.762,0.69,0.708,0.538
"P22","No sabe",0.03,0.043,0.035,0.297
