"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.498,0.557,0.659,0.532
"P05","Realizo changas o trabajos de vez en cuando",0.085,0.176,0.109,0.143
"P05","No tengo trabajo",0.123,0.122,0.1,0.168
"P05","Soy jubilado o pensionado",0.294,0.145,0.132,0.157
"P06","1",0.36,0.282,0.221,0.285
"P06","2",0.063,0.062,0.048,0.077
"P06","3",0.053,0.074,0.056,0.076
"P06","4",0.098,0.054,0.039,0.082
"P06","5",0.22,0.266,0.196,0.205
"P06","6",0.043,0.057,0.042,0.067
"P06","7",0.039,0.055,0.122,0.065
"P06","8",0.035,0.042,0.067,0.02
"P06","9",0.089,0.108,0.209,0.123
"P07","1",0.171,0.188,0.36,0.31
"P07","2",0.037,0.042,0.057,0.08
"P07","3",0.037,0.026,0.08,0.038
"P07","4",0.034,0.048,0.041,0.049
"P07","5",0.204,0.224,0.169,0.225
"P07","6",0.071,0.045,0.044,0.03
"P07","7",0.091,0.079,0.043,0.068
"P07","8",0.075,0.077,0.046,0.027
"P07","9",0.28,0.271,0.16,0.173
"P08","1",0.27,0.325,0.513,0.372
"P08","2",0.046,0.022,0.03,0.005
"P08","3",0.023,0.029,0.033,0.009
"P08","4",0.026,0.027,0.029,0.048
"P08","5",0.129,0.128,0.099,0.172
"P08","6",0.029,0.024,0.016,0.024
"P08","7",0.05,0.056,0.018,0.023
"P08","8",0.038,0.045,0.036,0.031
"P08","9",0.389,0.344,0.226,0.316
"P10","Del Frente de Todos y el peronismo",0.102,0.268,0.527,0.283
"P10","De Cambiemos",0.675,0.298,0.122,0.238
"P10","De los Liberales libertarios",0.151,0.288,0.227,0.25
"P10","De la Izquierda",0.014,0.014,0.056,0.039
"P10","No sabe",0.058,0.132,0.068,0.19
"P11","A Alberto Fernández",0.34,0.244,0.089,0.283
"P11","A Sergio Massa",0.221,0.254,0.179,0.232
"P11","A algún candidato del peronismo",0.175,0.173,0.114,0.166
"P11","A algún candidato del kirchnerismo",0.264,0.329,0.618,0.319
"P12","A Alberto Fernández",0.111,0.132,0.035,0.222
"P12","A Sergio Massa",0.136,0.189,0.114,0.107
"P12","A algún candidato del peronismo",0.175,0.18,0.066,0.127
"P12","A Cristina Fernández de Kirchner",0.578,0.499,0.785,0.544
"P13","A Horacio Rodriguez Larreta",0.244,0.18,0.269,0.317
"P13","A Patricia Bullrich",0.661,0.7,0.616,0.601
"P13","A Facundo Manes",0.064,0.068,0.099,0.066
"P13","A Gerardo Morales",0.031,0.052,0.016,0.016
"P14","Lo votaría",0.083,0.205,0.494,0.148
"P14","Puede que lo vote",0.054,0.075,0.076,0.143
"P14","Nunca lo votaría",0.817,0.671,0.381,0.596
"P14","No sabe",0.046,0.049,0.049,0.113
"P15","Lo votaría",0.05,0.086,0.124,0.072
"P15","Puede que lo vote",0.082,0.158,0.292,0.199
"P15","Nunca lo votaría",0.825,0.657,0.485,0.508
"P15","No sabe",0.043,0.099,0.099,0.221
"P16","Lo votaría",0.419,0.085,0.047,0.11
"P16","Puede que lo vote",0.384,0.356,0.075,0.145
"P16","Nunca lo votaría",0.155,0.444,0.838,0.421
"P16","No sabe",0.042,0.115,0.04,0.324
"P17","Lo votaría",0.318,0.122,0.059,0.111
"P17","Puede que lo vote",0.385,0.331,0.085,0.123
"P17","Nunca lo votaría",0.218,0.41,0.81,0.329
"P17","No sabe",0.079,0.137,0.046,0.437
"P18","Lo votaría",0.059,0.146,0.126,0.142
"P18","Puede que lo vote",0.074,0.176,0.312,0.159
"P18","Nunca lo votaría",0.843,0.638,0.498,0.472
"P18","No sabe",0.024,0.04,0.064,0.227
"P19","Lo votaría",0.064,0.082,0.041,0.096
"P19","Puede que lo vote",0.145,0.216,0.128,0.163
"P19","Nunca lo votaría",0.736,0.614,0.785,0.52
"P19","No sabe",0.055,0.088,0.046,0.221
"P20","Lo votaría",0.23,0.226,0.125,0.149
"P20","Puede que lo vote",0.359,0.291,0.112,0.166
"P20","Nunca lo votaría",0.35,0.379,0.718,0.432
"P20","No sabe",0.061,0.104,0.045,0.253
"P21","Lo votaría",0.071,0.04,0.027,0.069
"P21","Puede que lo vote",0.151,0.159,0.077,0.115
"P21","Nunca lo votaría",0.519,0.492,0.706,0.338
"P21","No sabe",0.259,0.309,0.19,0.478
"P22","Lo votaría",0.032,0.066,0.108,0.039
"P22","Puede que lo vote",0.055,0.165,0.274,0.142
"P22","Nunca lo votaría",0.866,0.684,0.528,0.493
"P22","No sabe",0.047,0.085,0.09,0.326
"P23","Lo votaría",0.081,0.069,0.025,0.005
"P23","Puede que lo vote",0.225,0.18,0.089,0.035
"P23","Nunca lo votaría",0.471,0.497,0.708,0.431
"P23","No sabe",0.223,0.254,0.178,0.529
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.036,0.101,0.147,0.129
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.047,0.134,0.351,0.104
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.473,0.296,0.139,0.237
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.212,0.085,0.055,0.088
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.052,0.053,0.02,0.02
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.046,0.052,0.031,0.069
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.017,0.021,0.007,0.015
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.086,0.177,0.171,0.19
"P24","A los candidatos del Frente de Izquierda",0.004,0.004,0.027,0.012
"P24","No sabe",0.027,0.077,0.052,0.136
"P25","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.028,0.108,0.097,0.164
"P25","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.069,0.152,0.405,0.155
"P25","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.47,0.263,0.092,0.232
"P25","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.2,0.069,0.028,0.051
"P25","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.04,0.038,0.018,0.032
"P25","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.038,0.046,0.049,0.04
"P25","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.029,0.02,0.012,0.03
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.093,0.225,0.209,0.208
"P25","A los candidatos del Frente de Izquierda",0.006,0.003,0.043,0.018
"P25","No sabe",0.027,0.076,0.047,0.07
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.072,0.217,0.429,0.189
"P26","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.459,0.26,0.103,0.186
"P26","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.189,0.064,0.047,0.061
"P26","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.097,0.062,0.035,0.078
"P26","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.036,0.045,0.02,0.029
"P26","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.018,0.028,0.008,0.012
"P26","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.076,0.19,0.139,0.199
"P26","A los candidatos del Frente de Izquierda",0.022,0.053,0.125,0.113
"P26","No sabe",0.031,0.081,0.094,0.133
"P27","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.101,0.225,0.459,0.256
"P27","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.472,0.279,0.115,0.176
"P27","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.222,0.078,0.03,0.066
"P27","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.038,0.057,0.037,0.057
"P27","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.025,0.032,0.013,0.013
"P27","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.081,0.206,0.161,0.175
"P27","A los candidatos del Frente de Izquierda",0.024,0.021,0.067,0.058
"P27","No sabe",0.037,0.102,0.118,0.199
