"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.493,0.596,0.615,0.63,0.571,0.404
"P05","Realizo changas o trabajos de vez en cuando",0.13,0.088,0.134,0.086,0.123,0.214
"P05","No tengo trabajo",0.062,0.094,0.094,0.103,0.136,0.208
"P05","Soy jubilado o pensionado",0.315,0.222,0.157,0.181,0.17,0.174
"P06","1",0.284,0.158,0.146,0.213,0.366,0.195
"P06","2",0.016,0.048,0.036,0.058,0.068,0.104
"P06","3",0.017,0.017,0.032,0.027,0.091,0.054
"P06","4",0.053,0.025,0.051,0.058,0.077,0.101
"P06","5",0.172,0.136,0.228,0.263,0.235,0.333
"P06","6",0.035,0.07,0.076,0.06,0.03,0.013
"P06","7",0.048,0.175,0.167,0.107,0.028,0.021
"P06","8",0.059,0.091,0.087,0.057,0.025,0.058
"P06","9",0.316,0.28,0.177,0.157,0.08,0.121
"P07","1",0.488,0.498,0.344,0.271,0.155,0.19
"P07","2",0.071,0.066,0.084,0.043,0.033,0.134
"P07","3",0.009,0.052,0.083,0.117,0.036,0.013
"P07","4",0.011,0.023,0.066,0.069,0.036,0.02
"P07","5",0.165,0.136,0.181,0.203,0.216,0.221
"P07","6",0.039,0.029,0.05,0.067,0.057,0.039
"P07","7",0.018,0.046,0.053,0.041,0.085,0.109
"P07","8",0.029,0.022,0.034,0.067,0.079,0.074
"P07","9",0.17,0.128,0.105,0.122,0.303,0.2
"P08","1",0.525,0.656,0.646,0.48,0.219,0.239
"P08","2",0.054,0.023,0.031,0.037,0.031,0.054
"P08","3",0.041,0.036,0.03,0.03,0.025,0.028
"P08","4",0.007,0.012,0.025,0.025,0.036,0.101
"P08","5",0.071,0.101,0.074,0.109,0.141,0.144
"P08","6",0.023,0.001,0.02,0.024,0.029,0
"P08","7",0.008,0.005,0.019,0.029,0.054,0.05
"P08","8",0.002,0.014,0.011,0.04,0.055,0.064
"P08","9",0.269,0.152,0.144,0.226,0.41,0.32
"P10","Del Frente de Todos y el peronismo",0.806,0.895,0.713,0.38,0.028,0.212
"P10","De Cambiemos",0.072,0.036,0.086,0.246,0.523,0.145
"P10","De los Liberales libertarios",0.041,0.01,0.043,0.163,0.352,0.309
"P10","De la Izquierda",0.018,0.025,0.055,0.091,0.015,0
"P10","No sabe",0.063,0.034,0.103,0.12,0.082,0.334
"P11","A Alberto Fernández",0.389,0.147,0.098,0.102,0.167,0.394
"P11","A Sergio Massa",0.203,0.201,0.207,0.194,0.182,0.073
"P11","A algún candidato del peronismo",0.072,0.116,0.133,0.112,0.468,0.116
"P11","A algún candidato del kirchnerismo",0.336,0.536,0.562,0.592,0.183,0.417
"P12","A Alberto Fernández",0.201,0.089,0.022,0.018,0.114,0
"P12","A Sergio Massa",0.169,0.11,0.137,0.144,0.132,0.057
"P12","A algún candidato del peronismo",0.038,0.059,0.103,0.142,0.452,0.132
"P12","A Cristina Fernández de Kirchner",0.592,0.742,0.738,0.696,0.302,0.811
"P13","A Horacio Rodriguez Larreta",0.419,0.152,0.417,0.263,0.225,0.18
"P13","A Patricia Bullrich",0.218,0.182,0.296,0.52,0.705,0.764
"P13","A Facundo Manes",0.325,0.459,0.24,0.174,0.042,0
"P13","A Gerardo Morales",0.038,0.207,0.047,0.043,0.028,0.056
"P14","Lo votaría",0.775,0.79,0.607,0.345,0.018,0.123
"P14","Puede que lo vote",0.053,0.079,0.134,0.108,0.048,0.19
"P14","Nunca lo votaría",0.093,0.058,0.143,0.479,0.914,0.531
"P14","No sabe",0.079,0.073,0.116,0.068,0.02,0.156
"P15","Lo votaría",0.384,0.231,0.176,0.089,0.007,0.046
"P15","Puede que lo vote",0.212,0.504,0.403,0.281,0.035,0.056
"P15","Nunca lo votaría",0.231,0.147,0.258,0.513,0.914,0.51
"P15","No sabe",0.173,0.118,0.163,0.117,0.044,0.388
"P16","Lo votaría",0.166,0.027,0.043,0.134,0.248,0.121
"P16","Puede que lo vote",0.141,0.079,0.133,0.202,0.326,0.045
"P16","Nunca lo votaría",0.602,0.827,0.708,0.574,0.368,0.606
"P16","No sabe",0.091,0.067,0.116,0.09,0.058,0.228
"P17","Lo votaría",0.099,0.015,0.058,0.112,0.225,0.191
"P17","Puede que lo vote",0.114,0.037,0.078,0.134,0.364,0.093
"P17","Nunca lo votaría",0.634,0.859,0.766,0.657,0.314,0.335
"P17","No sabe",0.153,0.089,0.098,0.097,0.097,0.381
"P18","Lo votaría",0.404,0.261,0.2,0.099,0.033,0.053
"P18","Puede que lo vote",0.269,0.44,0.399,0.286,0.065,0.11
"P18","Nunca lo votaría",0.213,0.206,0.324,0.557,0.874,0.589
"P18","No sabe",0.114,0.093,0.077,0.058,0.028,0.248
"P19","Lo votaría",0.183,0.075,0.053,0.082,0.043,0.018
"P19","Puede que lo vote",0.162,0.078,0.144,0.156,0.178,0.131
"P19","Nunca lo votaría",0.563,0.781,0.707,0.686,0.726,0.572
"P19","No sabe",0.092,0.066,0.096,0.076,0.053,0.279
"P20","Lo votaría",0.09,0.009,0.029,0.109,0.292,0.124
"P20","Puede que lo vote",0.066,0.04,0.083,0.17,0.353,0.145
"P20","Nunca lo votaría",0.765,0.886,0.81,0.627,0.292,0.432
"P20","No sabe",0.079,0.065,0.078,0.094,0.063,0.299
"P21","Lo votaría",0.049,0.008,0.004,0.042,0.068,0.042
"P21","Puede que lo vote",0.086,0.045,0.074,0.078,0.166,0.116
"P21","Nunca lo votaría",0.666,0.759,0.668,0.646,0.493,0.285
"P21","No sabe",0.199,0.188,0.254,0.234,0.273,0.557
"P22","Lo votaría",0.455,0.225,0.066,0.03,0.012,0.02
"P22","Puede que lo vote",0.265,0.445,0.418,0.187,0.035,0.169
"P22","Nunca lo votaría",0.197,0.229,0.383,0.646,0.899,0.462
"P22","No sabe",0.083,0.101,0.133,0.137,0.054,0.349
"P23","Lo votaría",0.117,0.011,0.03,0.029,0.067,0.013
"P23","Puede que lo vote",0.124,0.104,0.112,0.107,0.182,0.039
"P23","Nunca lo votaría",0.54,0.637,0.582,0.642,0.546,0.456
"P23","No sabe",0.219,0.248,0.276,0.222,0.205,0.492
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.395,0.286,0.18,0.073,0.018,0.037
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.284,0.476,0.411,0.286,0.039,0.078
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.053,0.085,0.111,0.191,0.418,0.175
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.107,0.051,0.108,0.119,0.122,0.255
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.032,0.008,0.017,0.041,0.052,0.034
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.055,0.03,0.037,0.047,0.042,0.054
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0,0,0.003,0.02,0.02,0.02
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.006,0.004,0.029,0.092,0.244,0.174
"P24","A los candidatos del Frente de Izquierda",0.012,0.011,0.023,0.049,0.005,0
"P24","No sabe",0.056,0.049,0.081,0.082,0.04,0.173
"P25","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.41,0.241,0.156,0.022,0.011,0.069
"P25","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.369,0.604,0.544,0.355,0.017,0.124
"P25","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.05,0.017,0.041,0.177,0.407,0.12
"P25","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.107,0.028,0.033,0.105,0.116,0.125
"P25","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.004,0.017,0.026,0.013,0.042,0.014
"P25","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.009,0.055,0.031,0.077,0.041,0.007
"P25","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.003,0,0.003,0.011,0.034,0.02
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.018,0.004,0.033,0.109,0.288,0.297
"P25","A los candidatos del Frente de Izquierda",0.014,0.011,0.049,0.046,0.006,0.11
"P25","No sabe",0.016,0.023,0.084,0.085,0.038,0.114
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.661,0.73,0.546,0.283,0.026,0.194
"P26","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.087,0.031,0.083,0.182,0.382,0.111
"P26","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.079,0.059,0.071,0.095,0.108,0.224
"P26","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.073,0.024,0.027,0.052,0.084,0.054
"P26","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0,0.003,0.029,0.042,0.036,0.068
"P26","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.01,0.002,0.001,0.021,0.024,0
"P26","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.02,0.015,0.046,0.084,0.214,0.095
"P26","A los candidatos del Frente de Izquierda",0.012,0.037,0.063,0.102,0.089,0.107
"P26","No sabe",0.058,0.099,0.134,0.139,0.037,0.147
"P27","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.749,0.799,0.599,0.307,0.028,0.158
"P27","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.099,0.013,0.066,0.193,0.415,0.114
"P27","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.046,0.061,0.045,0.099,0.129,0.185
"P27","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.006,0.03,0.051,0.077,0.04,0.029
"P27","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0,0,0.001,0.011,0.037,0.008
"P27","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.014,0.007,0.04,0.101,0.237,0.158
"P27","A los candidatos del Frente de Izquierda",0.012,0.017,0.06,0.079,0.041,0.07
"P27","No sabe",0.074,0.073,0.138,0.133,0.073,0.278
"P28","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.769,0.804,0.53,0.247,0.007,0.142
"P28","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.09,0.028,0.045,0.189,0.418,0.159
"P28","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.056,0.017,0.045,0.109,0.129,0.068
"P28","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.002,0.017,0.046,0.052,0.06,0.097
"P28","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0,0.011,0.025,0.005,0.031,0.028
"P28","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.016,0.008,0.03,0.118,0.266,0.228
"P28","A los candidatos del Frente de Izquierda",0.013,0.031,0.069,0.112,0.025,0
"P28","No sabe",0.054,0.084,0.21,0.168,0.064,0.278
"P29","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.753,0.769,0.587,0.304,0.031,0.196
"P29","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.087,0.02,0.035,0.187,0.422,0.158
"P29","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.044,0.037,0.051,0.095,0.119,0.088
"P29","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.005,0.014,0.029,0.036,0.05,0.016
"P29","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0,0.007,0.003,0.012,0.029,0.02
"P29","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.008,0.024,0.06,0.128,0.274,0.228
"P29","A los candidatos del Frente de Izquierda",0.015,0.047,0.065,0.105,0.02,0.056
"P29","No sabe",0.088,0.082,0.17,0.133,0.055,0.238
"P30","Daniel Scioli presidente – Axel Kicillof gobernador por el Frente de Todos",0.531,0.622,0.494,0.299,0.149,0.1
"P30","Horacio Rodríguez Larreta presidente – Diego Santilli gobernador por Juntos por el Cambio",0.34,0.248,0.212,0.263,0.267,0.243
"P30","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.027,0.025,0.052,0.187,0.413,0.246
"P30","A los candidatos del Frente de Izquierda",0.008,0.045,0.062,0.089,0.019,0.036
"P30","No sabe",0.094,0.06,0.18,0.162,0.152,0.375
"P31","Daniel Scioli presidente – Axel Kicillof gobernador por el Frente de Todos",0.513,0.62,0.523,0.327,0.207,0.179
"P31","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.331,0.254,0.21,0.256,0.331,0.202
"P31","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.026,0.022,0.053,0.174,0.352,0.229
"P31","A los candidatos del Frente de Izquierda",0.015,0.05,0.065,0.099,0.015,0.036
