"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.524,0.571,0.65,0.423
"P05","Realizo changas o trabajos de vez en cuando",0.091,0.152,0.118,0.156
"P05","No tengo trabajo",0.116,0.117,0.094,0.265
"P05","Soy jubilado o pensionado",0.269,0.16,0.138,0.156
"P06","1",0.393,0.32,0.184,0.215
"P06","2",0.064,0.079,0.038,0.078
"P06","3",0.07,0.065,0.045,0.107
"P06","4",0.088,0.075,0.038,0.057
"P06","5",0.205,0.266,0.2,0.278
"P06","6",0.048,0.034,0.053,0.048
"P06","7",0.037,0.034,0.137,0.056
"P06","8",0.032,0.019,0.08,0.025
"P06","9",0.063,0.108,0.225,0.136
"P07","1",0.161,0.206,0.361,0.274
"P07","2",0.043,0.038,0.061,0.042
"P07","3",0.042,0.038,0.072,0.024
"P07","4",0.037,0.036,0.05,0.023
"P07","5",0.183,0.258,0.162,0.259
"P07","6",0.077,0.056,0.034,0.028
"P07","7",0.106,0.072,0.038,0.062
"P07","8",0.071,0.045,0.055,0.097
"P07","9",0.28,0.251,0.167,0.191
"P08","1",0.223,0.278,0.576,0.349
"P08","2",0.036,0.024,0.031,0.037
"P08","3",0.025,0.024,0.035,0.01
"P08","4",0.028,0.033,0.02,0.076
"P08","5",0.129,0.132,0.094,0.173
"P08","6",0.029,0.027,0.012,0.037
"P08","7",0.054,0.053,0.019,0.015
"P08","8",0.047,0.061,0.023,0.025
"P08","9",0.429,0.368,0.19,0.278
"P10","Del Frente de Todos y el peronismo",0.056,0.216,0.594,0.273
"P10","De Cambiemos",0.708,0.313,0.081,0.249
"P10","De los Liberales libertarios",0.183,0.328,0.192,0.222
"P10","De la Izquierda",0.008,0.012,0.059,0.035
"P10","No sabe",0.045,0.131,0.074,0.221
"P11","A Alberto Fernández",0.255,0.291,0.111,0.277
"P11","A Sergio Massa",0.201,0.207,0.198,0.219
"P11","A algún candidato del peronismo",0.363,0.251,0.094,0.157
"P11","A algún candidato del kirchnerismo",0.181,0.251,0.597,0.347
"P12","A Alberto Fernández",0.132,0.215,0.031,0.186
"P12","A Sergio Massa",0.206,0.197,0.117,0.063
"P12","A algún candidato del peronismo",0.325,0.22,0.064,0.112
"P12","A Cristina Fernández de Kirchner",0.337,0.368,0.788,0.639
"P13","A Horacio Rodriguez Larreta",0.219,0.219,0.308,0.388
"P13","A Patricia Bullrich",0.729,0.653,0.371,0.445
"P13","A Facundo Manes",0.026,0.079,0.275,0.154
"P13","A Gerardo Morales",0.026,0.049,0.046,0.013
"P14","Lo votaría",0.039,0.158,0.554,0.15
"P14","Puede que lo vote",0.059,0.073,0.074,0.136
"P14","Nunca lo votaría",0.882,0.72,0.302,0.611
"P14","No sabe",0.02,0.049,0.07,0.103
"P15","Lo votaría",0.025,0.066,0.158,0.054
"P15","Puede que lo vote",0.034,0.138,0.337,0.193
"P15","Nunca lo votaría",0.909,0.715,0.397,0.48
"P15","No sabe",0.032,0.081,0.108,0.273
"P16","Lo votaría",0.391,0.124,0.041,0.103
"P16","Puede que lo vote",0.373,0.354,0.084,0.165
"P16","Nunca lo votaría",0.18,0.438,0.837,0.359
"P16","No sabe",0.056,0.084,0.038,0.373
"P17","Lo votaría",0.426,0.072,0.018,0.024
"P17","Puede que lo vote",0.449,0.341,0.04,0.087
"P17","Nunca lo votaría",0.076,0.417,0.905,0.375
"P17","No sabe",0.049,0.17,0.037,0.514
"P18","Lo votaría",0.058,0.119,0.146,0.136
"P18","Puede que lo vote",0.076,0.168,0.322,0.127
"P18","Nunca lo votaría",0.842,0.661,0.478,0.496
"P18","No sabe",0.024,0.052,0.054,0.241
"P19","Lo votaría",0.052,0.088,0.049,0.076
"P19","Puede que lo vote",0.156,0.199,0.138,0.129
"P19","Nunca lo votaría",0.736,0.643,0.771,0.49
"P19","No sabe",0.056,0.07,0.042,0.305
"P20","Lo votaría",0.278,0.2,0.108,0.138
"P20","Puede que lo vote",0.398,0.293,0.084,0.177
"P20","Nunca lo votaría",0.26,0.407,0.773,0.376
"P20","No sabe",0.064,0.1,0.035,0.309
"P21","Lo votaría",0.103,0.043,0.011,0.013
"P21","Puede que lo vote",0.203,0.165,0.045,0.067
"P21","Nunca lo votaría",0.438,0.496,0.758,0.37
"P21","No sabe",0.256,0.296,0.186,0.55
"P22","Lo votaría",0.025,0.066,0.115,0.033
"P22","Puede que lo vote",0.056,0.128,0.302,0.107
"P22","Nunca lo votaría",0.883,0.701,0.5,0.521
"P22","No sabe",0.036,0.105,0.083,0.339
"P23","Lo votaría",0.101,0.054,0.02,0
"P23","Puede que lo vote",0.229,0.175,0.091,0.034
"P23","Nunca lo votaría",0.474,0.504,0.713,0.364
"P23","No sabe",0.196,0.267,0.176,0.602
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.017,0.094,0.168,0.118
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.031,0.111,0.376,0.111
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.558,0.276,0.097,0.16
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.133,0.15,0.074,0.088
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.073,0.022,0.014,0.073
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.052,0.052,0.03,0.045
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.022,0.015,0.007,0.012
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.086,0.208,0.153,0.218
"P24","A los candidatos del Frente de Izquierda",0.002,0.005,0.028,0.011
"P24","No sabe",0.026,0.067,0.053,0.164
"P25","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.017,0.109,0.108,0.156
"P25","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.02,0.098,0.472,0.14
"P25","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.572,0.256,0.036,0.118
"P25","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.149,0.11,0.034,0.094
"P25","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.052,0.034,0.012,0.035
"P25","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.039,0.039,0.05,0.045
"P25","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.022,0.025,0.018,0.008
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.115,0.264,0.169,0.257
"P25","A los candidatos del Frente de Izquierda",0.002,0.003,0.043,0.029
"P25","No sabe",0.012,0.062,0.058,0.118
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.043,0.19,0.466,0.198
"P26","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.532,0.244,0.071,0.099
"P26","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.135,0.101,0.062,0.073
"P26","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.115,0.044,0.021,0.141
"P26","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.03,0.05,0.019,0.041
"P26","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.018,0.02,0.012,0.014
"P26","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.082,0.191,0.136,0.206
"P26","A los candidatos del Frente de Izquierda",0.031,0.088,0.101,0.102
"P26","No sabe",0.014,0.072,0.112,0.126
"P27","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.049,0.174,0.533,0.223
"P27","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.572,0.268,0.052,0.137
"P27","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.163,0.114,0.044,0.102
"P27","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.036,0.052,0.041,0.056
"P27","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.029,0.025,0.016,0.007
"P27","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.091,0.227,0.139,0.22
"P27","A los candidatos del Frente de Izquierda",0.014,0.031,0.073,0.028
"P27","No sabe",0.046,0.109,0.102,0.227
"P28","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.024,0.172,0.482,0.25
"P28","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.604,0.262,0.041,0.102
"P28","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.155,0.108,0.033,0.144
"P28","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.045,0.071,0.041,0.035
"P28","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.024,0.038,0.016,0.003
"P28","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.105,0.247,0.157,0.258
"P28","A los candidatos del Frente de Izquierda",0.001,0.007,0.09,0.037
"P28","No sabe",0.042,0.095,0.14,0.171
"P29","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.059,0.192,0.506,0.196
"P29","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.581,0.264,0.055,0.098
"P29","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.15,0.106,0.035,0.105
