"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Tengo trabajo estable",0.553,0.51,0.585,0.361
"P05","Realizo changas o trabajos de vez en cuando",0.168,0.148,0.137,0.211
"P05","No tengo trabajo",0.128,0.126,0.107,0.244
"P05","Soy jubilado o pensionado",0.151,0.216,0.171,0.184
"P06","1",0.418,0.353,0.216,0.338
"P06","2",0.072,0.065,0.046,0.067
"P06","3",0.079,0.092,0.032,0.032
"P06","4",0.055,0.093,0.057,0.038
"P06","5",0.2,0.223,0.208,0.321
"P06","6",0.022,0.039,0.063,0.053
"P06","7",0.031,0.028,0.115,0.024
"P06","8",0.022,0.026,0.059,0.026
"P06","9",0.101,0.081,0.204,0.101
"P07","1",0.156,0.168,0.345,0.283
"P07","2",0.028,0.029,0.063,0.045
"P07","3",0.018,0.037,0.06,0.026
"P07","4",0.018,0.051,0.056,0.031
"P07","5",0.151,0.225,0.205,0.279
"P07","6",0.04,0.071,0.042,0.033
"P07","7",0.078,0.077,0.045,0.053
"P07","8",0.115,0.08,0.04,0.035
"P07","9",0.396,0.262,0.144,0.215
"P08","1",0.218,0.215,0.51,0.343
"P08","2",0.03,0.026,0.039,0.029
"P08","3",0.025,0.035,0.026,0.011
"P08","4",0.035,0.034,0.02,0.012
"P08","5",0.17,0.135,0.09,0.154
"P08","6",0.015,0.036,0.018,0.015
"P08","7",0.054,0.055,0.019,0.022
"P08","8",0.059,0.065,0.026,0.028
"P08","9",0.394,0.399,0.252,0.386
"P10","Del Frente de Todos y el peronismo",0.045,0.079,0.499,0.205
"P10","De Cambiemos",0.358,0.548,0.203,0.292
"P10","De los Liberales libertarios",0.541,0.251,0.112,0.082
"P10","De la Izquierda",0.016,0.019,0.054,0.036
"P10","No sabe",0.04,0.103,0.132,0.385
"P11","A Alberto Fernández",0.236,0.34,0.126,0.332
"P11","A Sergio Massa",0.086,0.253,0.186,0.264
"P11","A algún candidato del peronismo",0.437,0.213,0.148,0.138
"P11","A algún candidato del kirchnerismo",0.241,0.194,0.54,0.266
"P12","A Alberto Fernández",0.134,0.256,0.068,0.201
"P12","A Sergio Massa",0.026,0.298,0.115,0.121
"P12","A algún candidato del peronismo",0.275,0.183,0.103,0.169
"P12","A Cristina Fernández de Kirchner",0.565,0.263,0.714,0.509
"P13","A Horacio Rodriguez Larreta",0.152,0.251,0.297,0.322
"P13","A Patricia Bullrich",0.732,0.658,0.507,0.555
"P13","A Facundo Manes",0.046,0.041,0.133,0.067
"P13","A Gerardo Morales",0.07,0.05,0.063,0.056
"P14","Lo votaría",0.036,0.038,0.461,0.127
"P14","Puede que lo vote",0.021,0.086,0.096,0.081
"P14","Nunca lo votaría",0.918,0.861,0.377,0.513
"P14","No sabe",0.025,0.015,0.066,0.279
"P15","Lo votaría",0.042,0.027,0.14,0.055
"P15","Puede que lo vote",0.04,0.098,0.286,0.136
"P15","Nunca lo votaría",0.872,0.824,0.484,0.383
"P15","No sabe",0.046,0.051,0.09,0.426
"P16","Lo votaría",0.225,0.241,0.114,0.116
"P16","Puede que lo vote",0.278,0.428,0.144,0.186
"P16","Nunca lo votaría",0.432,0.273,0.689,0.213
"P16","No sabe",0.065,0.058,0.053,0.485
"P17","Lo votaría",0.232,0.203,0.076,0.085
"P17","Puede que lo vote",0.283,0.445,0.121,0.127
"P17","Nunca lo votaría",0.389,0.258,0.741,0.201
"P17","No sabe",0.096,0.094,0.062,0.587
"P18","Lo votaría",0.057,0.059,0.155,0.095
"P18","Puede que lo vote",0.047,0.105,0.279,0.14
"P18","Nunca lo votaría",0.871,0.812,0.502,0.429
"P18","No sabe",0.025,0.024,0.064,0.336
"P19","Lo votaría",0.124,0.054,0.068,0.151
"P19","Puede que lo vote",0.184,0.254,0.101,0.142
"P19","Nunca lo votaría",0.651,0.655,0.793,0.286
"P19","No sabe",0.041,0.037,0.038,0.421
"P21","Lo votaría",0.162,0.023,0.015,0.016
"P21","Puede que lo vote",0.111,0.277,0.044,0.021
"P21","Nunca lo votaría",0.494,0.413,0.788,0.156
"P21","No sabe",0.233,0.287,0.153,0.807
"P22","Lo votaría",0.04,0.029,0.109,0.024
"P22","Puede que lo vote",0.036,0.097,0.244,0.075
"P22","Nunca lo votaría",0.892,0.814,0.577,0.398
"P22","No sabe",0.032,0.06,0.07,0.503
"P23","Lo votaría",0.095,0.069,0.029,0.036
"P23","Puede que lo vote",0.155,0.23,0.083,0.051
"P23","Nunca lo votaría",0.561,0.469,0.714,0.204
"P23","No sabe",0.189,0.232,0.174,0.709
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.015,0.028,0.162,0.072
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.022,0.045,0.301,0.084
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.328,0.428,0.161,0.166
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.098,0.142,0.112,0.15
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.033,0.059,0.025,0.051
