"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.528,0.552,0.654,0.446
"P05","Realizo changas o trabajos de vez en cuando",0.134,0.123,0.102,0.161
"P05","No tengo trabajo",0.148,0.12,0.081,0.201
"P05","Soy jubilado o pensionado",0.19,0.205,0.163,0.192
"P06","1",0.426,0.343,0.173,0.3
"P06","2",0.095,0.059,0.042,0.055
"P06","3",0.084,0.086,0.033,0.07
"P06","4",0.068,0.071,0.058,0.05
"P06","5",0.175,0.245,0.218,0.234
"P06","6",0.026,0.036,0.061,0.056
"P06","7",0.023,0.045,0.132,0.048
"P06","8",0.033,0.031,0.067,0.049
"P06","9",0.07,0.084,0.216,0.138
"P07","1",0.142,0.192,0.356,0.254
"P07","2",0.04,0.034,0.067,0.036
"P07","3",0.044,0.032,0.071,0.048
"P07","4",0.021,0.046,0.05,0.025
"P07","5",0.176,0.223,0.18,0.219
"P07","6",0.053,0.062,0.044,0.051
"P07","7",0.098,0.083,0.045,0.061
"P07","8",0.088,0.062,0.04,0.092
"P07","9",0.338,0.266,0.147,0.214
"P08","1",0.172,0.266,0.569,0.354
"P08","2",0.022,0.025,0.037,0.042
"P08","3",0.023,0.016,0.042,0.014
"P08","4",0.057,0.017,0.024,0.041
"P08","5",0.145,0.133,0.091,0.138
"P08","6",0.025,0.042,0.008,0.019
"P08","7",0.063,0.061,0.017,0.009
"P08","8",0.077,0.05,0.018,0.032
"P08","9",0.416,0.39,0.194,0.351
"P10","Del Frente de Todos y el peronismo",0.067,0.137,0.576,0.268
"P10","De Cambiemos",0.534,0.482,0.16,0.296
"P10","De los Liberales libertarios",0.34,0.262,0.145,0.228
"P10","De la Izquierda",0.016,0.015,0.051,0.026
"P10","No sabe",0.043,0.104,0.068,0.182
"P11","A Alberto Fernández",0.139,0.295,0.116,0.282
"P11","A Sergio Massa",0.122,0.173,0.204,0.254
"P11","A algún candidato del peronismo",0.393,0.211,0.109,0.12
"P11","A algún candidato del kirchnerismo",0.346,0.321,0.571,0.344
"P12","A Alberto Fernández",0.105,0.234,0.036,0.132
"P12","A Sergio Massa",0.219,0.157,0.124,0.123
"P12","A algún candidato del peronismo",0.314,0.193,0.077,0.105
"P12","A Cristina Fernández de Kirchner",0.362,0.416,0.763,0.64
"P13","A Horacio Rodriguez Larreta",0.186,0.235,0.291,0.259
"P13","A Patricia Bullrich",0.748,0.705,0.528,0.515
"P13","A Facundo Manes",0.042,0.034,0.147,0.142
"P13","A Gerardo Morales",0.024,0.026,0.034,0.084
"P14","Lo votaría",0.047,0.102,0.531,0.184
"P14","Puede que lo vote",0.056,0.074,0.068,0.12
"P14","Nunca lo votaría",0.88,0.789,0.328,0.629
"P14","No sabe",0.017,0.035,0.073,0.067
"P15","Lo votaría",0.022,0.043,0.152,0.091
"P15","Puede que lo vote",0.052,0.099,0.314,0.183
"P15","Nunca lo votaría",0.887,0.789,0.437,0.533
"P15","No sabe",0.039,0.069,0.097,0.193
"P16","Lo votaría",0.279,0.228,0.082,0.169
"P16","Puede que lo vote",0.359,0.337,0.136,0.163
"P16","Nunca lo votaría",0.308,0.368,0.74,0.401
"P16","No sabe",0.054,0.067,0.042,0.267
"P17","Lo votaría",0.315,0.203,0.062,0.113
"P17","Puede que lo vote",0.374,0.382,0.095,0.157
"P17","Nunca lo votaría",0.235,0.306,0.8,0.388
"P17","No sabe",0.076,0.109,0.043,0.342
"P18","Lo votaría",0.045,0.092,0.14,0.173
"P18","Puede que lo vote",0.074,0.132,0.316,0.14
"P18","Nunca lo votaría",0.865,0.727,0.49,0.551
"P18","No sabe",0.016,0.049,0.054,0.136
"P19","Lo votaría",0.059,0.073,0.048,0.07
"P19","Puede que lo vote",0.193,0.202,0.105,0.17
"P19","Nunca lo votaría",0.685,0.666,0.806,0.542
"P19","No sabe",0.063,0.059,0.041,0.218
"P20","Lo votaría",0.37,0.228,0.088,0.132
"P20","Puede que lo vote",0.331,0.366,0.1,0.216
"P20","Nunca lo votaría",0.256,0.327,0.768,0.414
"P20","No sabe",0.043,0.079,0.044,0.238
"P21","Lo votaría",0.087,0.067,0.02,0.025
"P21","Puede que lo vote",0.19,0.185,0.058,0.081
"P21","Nunca lo votaría",0.462,0.459,0.751,0.424
"P21","No sabe",0.261,0.289,0.171,0.47
"P22","Lo votaría",0.03,0.042,0.114,0.051
"P22","Puede que lo vote",0.074,0.086,0.288,0.142
"P22","Nunca lo votaría",0.849,0.796,0.528,0.537
"P22","No sabe",0.047,0.076,0.07,0.27
"P23","Lo votaría",0.106,0.062,0.029,0.017
"P23","Puede que lo vote",0.219,0.202,0.101,0.064
"P23","Nunca lo votaría",0.509,0.5,0.698,0.386
"P23","No sabe",0.166,0.236,0.172,0.533
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.033,0.051,0.168,0.097
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.023,0.097,0.349,0.134
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.504,0.377,0.152,0.171
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.112,0.12,0.094,0.143
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.027,0.062,0.015,0.075
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.04,0.052,0.036,0.045
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.015,0.019,0.011,0.009
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.218,0.162,0.099,0.203
"P24","A los candidatos del Frente de Izquierda",0.006,0.002,0.028,0.005
"P24","No sabe",0.022,0.058,0.048,0.118
