"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.57,0.615,0.581,0.404
"P05","Realizo changas o trabajos de vez en cuando",0.099,0.134,0.117,0.214
"P05","No tengo trabajo",0.086,0.094,0.13,0.208
"P05","Soy jubilado o pensionado",0.245,0.157,0.172,0.174
"P06","1",0.189,0.146,0.338,0.195
"P06","2",0.04,0.036,0.067,0.104
"P06","3",0.017,0.032,0.079,0.054
"P06","4",0.032,0.051,0.074,0.101
"P06","5",0.145,0.228,0.24,0.333
"P06","6",0.062,0.076,0.036,0.013
"P06","7",0.143,0.167,0.042,0.021
"P06","8",0.083,0.087,0.03,0.058
"P06","9",0.289,0.177,0.094,0.121
"P07","1",0.496,0.344,0.176,0.19
"P07","2",0.068,0.084,0.035,0.134
"P07","3",0.041,0.083,0.051,0.013
"P07","4",0.02,0.066,0.042,0.02
"P07","5",0.143,0.181,0.214,0.221
"P07","6",0.031,0.05,0.058,0.039
"P07","7",0.039,0.053,0.077,0.109
"P07","8",0.024,0.034,0.077,0.074
"P07","9",0.138,0.105,0.27,0.2
"P08","1",0.623,0.646,0.266,0.239
"P08","2",0.031,0.031,0.032,0.054
"P08","3",0.037,0.03,0.026,0.028
"P08","4",0.01,0.025,0.034,0.101
"P08","5",0.094,0.074,0.135,0.144
"P08","6",0.007,0.02,0.028,0
"P08","7",0.006,0.019,0.05,0.05
"P08","8",0.011,0.011,0.052,0.064
"P08","9",0.181,0.144,0.377,0.32
"P10","Del Frente de Todos y el peronismo",0.873,0.713,0.091,0.212
"P10","De Cambiemos",0.045,0.086,0.473,0.145
"P10","De los Liberales libertarios",0.017,0.043,0.318,0.309
"P10","De la Izquierda",0.024,0.055,0.029,0
"P10","No sabe",0.041,0.103,0.089,0.334
"P11","A Alberto Fernández",0.201,0.098,0.119,0.394
"P11","A Sergio Massa",0.202,0.207,0.191,0.073
"P11","A algún candidato del peronismo",0.106,0.133,0.203,0.116
"P11","A algún candidato del kirchnerismo",0.491,0.562,0.487,0.417
"P12","A Alberto Fernández",0.114,0.022,0.043,0
"P12","A Sergio Massa",0.124,0.137,0.14,0.057
"P12","A algún candidato del peronismo",0.054,0.103,0.222,0.132
"P12","A Cristina Fernández de Kirchner",0.708,0.738,0.595,0.811
"P13","A Horacio Rodriguez Larreta",0.27,0.417,0.229,0.18
"P13","A Patricia Bullrich",0.198,0.296,0.687,0.764
"P13","A Facundo Manes",0.4,0.24,0.055,0
"P13","A Gerardo Morales",0.132,0.047,0.029,0.056
"P14","Lo votaría",0.787,0.607,0.077,0.123
"P14","Puede que lo vote",0.072,0.134,0.059,0.19
"P14","Nunca lo votaría",0.066,0.143,0.835,0.531
"P14","No sabe",0.075,0.116,0.029,0.156
"P15","Lo votaría",0.269,0.176,0.022,0.046
"P15","Puede que lo vote",0.432,0.403,0.08,0.056
"P15","Nunca lo votaría",0.168,0.258,0.841,0.51
"P15","No sabe",0.131,0.163,0.057,0.388
"P16","Lo votaría",0.062,0.043,0.227,0.121
"P16","Puede que lo vote",0.094,0.133,0.303,0.045
"P16","Nunca lo votaría",0.771,0.708,0.406,0.606
"P16","No sabe",0.073,0.116,0.064,0.228
"P17","Lo votaría",0.036,0.058,0.205,0.191
"P17","Puede que lo vote",0.056,0.078,0.322,0.093
"P17","Nunca lo votaría",0.803,0.766,0.376,0.335
"P17","No sabe",0.105,0.098,0.097,0.381
"P18","Lo votaría",0.296,0.2,0.045,0.053
"P18","Puede que lo vote",0.397,0.399,0.105,0.11
"P18","Nunca lo votaría",0.208,0.324,0.817,0.589
"P18","No sabe",0.099,0.077,0.033,0.248
"P19","Lo votaría",0.102,0.053,0.05,0.018
"P19","Puede que lo vote",0.099,0.144,0.174,0.131
"P19","Nunca lo votaría",0.727,0.707,0.719,0.572
"P19","No sabe",0.072,0.096,0.057,0.279
"P20","Lo votaría",0.03,0.029,0.259,0.124
"P20","Puede que lo vote",0.046,0.083,0.32,0.145
"P20","Nunca lo votaría",0.856,0.81,0.352,0.432
"P20","No sabe",0.068,0.078,0.069,0.299
"P21","Lo votaría",0.018,0.004,0.063,0.042
"P21","Puede que lo vote",0.056,0.074,0.15,0.116
"P21","Nunca lo votaría",0.736,0.668,0.521,0.285
"P21","No sabe",0.19,0.254,0.266,0.557
"P22","Lo votaría",0.282,0.066,0.016,0.02
"P22","Puede que lo vote",0.4,0.418,0.062,0.169
"P22","Nunca lo votaría",0.221,0.383,0.853,0.462
"P22","No sabe",0.097,0.133,0.069,0.349
"P23","Lo votaría",0.037,0.03,0.061,0.013
"P23","Puede que lo vote",0.109,0.112,0.168,0.039
"P23","Nunca lo votaría",0.613,0.582,0.563,0.456
"P23","No sabe",0.241,0.276,0.208,0.492
"P24","Daniel Scioli presidente - Axel Kicillof gobernador por el Frente de Todos",0.313,0.18,0.028,0.037
"P24","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.429,0.411,0.084,0.078
"P24","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.077,0.111,0.377,0.175
"P24","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.065,0.108,0.122,0.255
"P24","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.014,0.017,0.05,0.034
"P24","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.036,0.037,0.043,0.054
"P24","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0,0.003,0.02,0.02
"P24","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.004,0.029,0.216,0.174
"P24","A los candidatos del Frente de Izquierda",0.011,0.023,0.013,0
"P24","No sabe",0.051,0.081,0.047,0.173
"P25","Alberto Fernández presidente - Axel Kicillof gobernador por el Frente de Todos",0.283,0.156,0.013,0.069
"P25","Wado de Pedro presidente - Axel Kicillof gobernador por el Frente de Todos",0.545,0.544,0.078,0.124
"P25","Patricia Bullrich presidenta - Joaquín De La Torre gobernador por Juntos por el Cambio",0.025,0.041,0.365,0.12
"P25","Horacio Rodríguez Larreta presidente - Diego Santilli gobernador por Juntos por el Cambio",0.048,0.033,0.114,0.125
"P25","María Eugenia Vidal presidenta - Cristian Ritondo gobernador por Juntos por el Cambio",0.014,0.026,0.037,0.014
"P25","Facundo Manes presidente - Maximiliano Abad gobernador por Juntos por el Cambio",0.044,0.031,0.047,0.007
"P25","José Luis Espert presidente y su candidato a gobernador por Juntos por el Cambio",0.001,0.003,0.03,0.02
"P25","Javier Milei presidente y su candidato a gobernador por la Libertad Avanza",0.007,0.033,0.256,0.297
"P25","A los candidatos del Frente de Izquierda",0.012,0.049,0.013,0.11
"P25","No sabe",0.021,0.084,0.047,0.114
"P26","Sergio Massa presidente - Axel Kicillof gobernador por el Frente de Todos",0.713,0.546,0.072,0.194
