"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.642,0.658,0.527,0.553
"P05","Realizo changas o trabajos de vez en cuando",0.078,0.128,0.146,0.133
"P05","No tengo trabajo",0.076,0.09,0.144,0.254
"P05","Soy jubilado o pensionado",0.204,0.124,0.183,0.06
"P06","1",0.156,0.231,0.364,0.315
"P06","2",0.041,0.032,0.073,0.038
"P06","3",0.031,0.054,0.081,0.111
"P06","4",0.04,0.043,0.08,0.048
"P06","5",0.178,0.288,0.236,0.173
"P06","6",0.069,0.056,0.034,0.012
"P06","7",0.158,0.059,0.034,0.032
"P06","8",0.086,0.033,0.026,0.079
"P06","9",0.241,0.204,0.072,0.192
"P07","1",0.42,0.227,0.161,0.432
"P07","2",0.077,0.046,0.034,0.028
"P07","3",0.079,0.052,0.036,0
"P07","4",0.042,0.039,0.039,0.105
"P07","5",0.142,0.236,0.226,0.053
"P07","6",0.042,0.055,0.058,0.021
"P07","7",0.051,0.037,0.085,0
"P07","8",0.04,0.067,0.071,0.108
"P07","9",0.107,0.241,0.29,0.253
"P08","1",0.643,0.366,0.229,0.474
"P08","2",0.028,0.039,0.034,0.009
"P08","3",0.04,0.013,0.026,0
"P08","4",0.015,0.053,0.034,0
"P08","5",0.085,0.133,0.136,0.159
"P08","6",0.01,0.043,0.026,0
"P08","7",0.012,0.039,0.051,0.047
"P08","8",0.018,0.022,0.055,0.024
"P08","9",0.149,0.292,0.409,0.287
"P10","Del Frente de Todos y el peronismo",0.784,0.3,0.043,0.109
"P10","De Cambiemos",0.122,0.1,0.505,0.287
"P10","De los Liberales libertarios",0.025,0.343,0.326,0.216
"P10","De la Izquierda",0.029,0.05,0.034,0.011
"P10","No sabe",0.04,0.207,0.092,0.377
"P11","A Alberto Fernández",0.145,0.232,0.122,0
"P11","A Sergio Massa",0.187,0.316,0.217,0.327
"P11","A algún candidato del peronismo",0.111,0.157,0.426,0.538
"P11","A algún candidato del kirchnerismo",0.557,0.295,0.235,0.135
"P12","A Alberto Fernández",0.06,0.121,0.128,0
"P12","A Sergio Massa",0.114,0.275,0.131,0
"P12","A algún candidato del peronismo",0.067,0.22,0.383,0.275
"P12","A Cristina Fernández de Kirchner",0.759,0.384,0.358,0.725
"P13","A Horacio Rodriguez Larreta",0.247,0.305,0.231,0.248
"P13","A Patricia Bullrich",0.522,0.455,0.692,0.708
"P13","A Facundo Manes",0.213,0.15,0.043,0.044
"P13","A Gerardo Morales",0.018,0.09,0.034,0
"P14","Lo votaría",0.731,0.209,0.016,0.087
"P14","Puede que lo vote",0.07,0.18,0.055,0.142
"P14","Nunca lo votaría",0.124,0.506,0.9,0.559
"P14","No sabe",0.075,0.105,0.029,0.212
"P15","Lo votaría",0.209,0.098,0.014,0.069
"P15","Puede que lo vote",0.422,0.191,0.046,0.193
"P15","Nunca lo votaría",0.249,0.532,0.883,0.493
"P15","No sabe",0.12,0.179,0.057,0.245
"P16","Lo votaría",0.051,0.112,0.252,0.216
"P16","Puede que lo vote",0.125,0.19,0.316,0.024
"P16","Nunca lo votaría",0.767,0.531,0.361,0.515
"P16","No sabe",0.057,0.167,0.071,0.245
"P17","Lo votaría",0.047,0.069,0.229,0.318
"P17","Puede que lo vote",0.08,0.192,0.339,0.077
"P17","Nunca lo votaría",0.805,0.532,0.327,0.401
"P17","No sabe",0.068,0.207,0.105,0.204
