"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.625,0.632,0.55,0.585,0.558,0.397
"P05","Realizo changas o trabajos de vez en cuando",0.071,0.104,0.207,0.117,0.135,0.134
"P05","No tengo trabajo",0.084,0.1,0.101,0.113,0.134,0.265
"P05","Soy jubilado o pensionado",0.22,0.164,0.142,0.185,0.173,0.204
"P06","1",0.146,0.149,0.164,0.329,0.377,0.276
"P06","2",0.04,0.035,0.036,0.032,0.077,0.021
"P06","3",0.026,0.041,0.038,0.074,0.084,0
"P06","4",0.032,0.034,0.06,0.091,0.08,0.04
"P06","5",0.164,0.218,0.292,0.245,0.232,0.324
"P06","6",0.062,0.091,0.07,0.042,0.031,0.025
"P06","7",0.177,0.135,0.111,0.044,0.023,0.029
"P06","8",0.092,0.085,0.017,0.027,0.027,0.128
"P06","9",0.261,0.212,0.212,0.116,0.069,0.157
"P07","1",0.49,0.297,0.225,0.219,0.149,0.361
"P07","2",0.077,0.06,0.051,0.018,0.039,0
"P07","3",0.078,0.083,0.077,0.051,0.033,0.011
"P07","4",0.037,0.084,0.014,0.067,0.036,0.029
"P07","5",0.13,0.15,0.257,0.235,0.222,0.186
"P07","6",0.018,0.091,0.07,0.054,0.06,0
"P07","7",0.042,0.069,0.055,0.065,0.083,0
"P07","8",0.035,0.041,0.048,0.077,0.075,0.07
"P07","9",0.093,0.125,0.203,0.214,0.303,0.343
"P08","1",0.719,0.558,0.461,0.266,0.207,0.288
"P08","2",0.024,0.028,0.052,0.046,0.03,0.057
"P08","3",0.025,0.059,0.019,0.011,0.029,0
"P08","4",0.014,0.032,0.039,0.038,0.033,0
"P08","5",0.066,0.107,0.085,0.118,0.149,0.276
"P08","6",0.004,0.01,0.04,0.019,0.031,0
"P08","7",0.006,0.018,0.018,0.052,0.056,0
"P08","8",0.015,0.024,0.018,0.045,0.055,0.021
"P08","9",0.127,0.164,0.268,0.405,0.41,0.358
"P10","Del Frente de Todos y el peronismo",0.908,0.678,0.278,0.09,0.027,0.091
"P10","De Cambiemos",0.045,0.094,0.138,0.415,0.526,0.382
"P10","De los Liberales libertarios",0.013,0.022,0.175,0.263,0.357,0.26
"P10","De la Izquierda",0.01,0.095,0.116,0.067,0.018,0.035
"P10","No sabe",0.024,0.111,0.293,0.165,0.072,0.232
"P11","A Alberto Fernández",0.129,0.175,0.358,0.073,0.169,0.374
"P11","A Sergio Massa",0.18,0.258,0.286,0.38,0.119,0
