"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.634,0.586,0.56,0.395
"P05","Realizo changas o trabajos de vez en cuando",0.093,0.108,0.128,0.105
"P05","No tengo trabajo",0.069,0.131,0.134,0.322
"P05","Soy jubilado o pensionado",0.204,0.175,0.178,0.178
"P06","1",0.215,0.22,0.332,0.224
"P06","2",0.048,0.043,0.066,0.178
"P06","3",0.033,0.043,0.08,0.018
"P06","4",0.042,0.047,0.079,0.063
"P06","5",0.169,0.259,0.236,0.352
"P06","6",0.057,0.06,0.039,0
"P06","7",0.148,0.096,0.038,0.024
"P06","8",0.066,0.082,0.032,0.015
"P06","9",0.222,0.15,0.098,0.126
"P07","1",0.432,0.318,0.159,0.157
"P07","2",0.065,0.058,0.035,0.177
"P07","3",0.083,0.061,0.038,0
"P07","4",0.04,0.046,0.041,0
"P07","5",0.146,0.24,0.211,0.137
"P07","6",0.037,0.045,0.06,0.016
"P07","7",0.043,0.039,0.087,0.162
"P07","8",0.031,0.056,0.077,0.115
"P07","9",0.123,0.137,0.292,0.236
"P08","1",0.56,0.476,0.282,0.252
"P08","2",0.031,0.049,0.029,0
"P08","3",0.034,0.013,0.029,0
"P08","4",0.023,0.022,0.033,0.162
"P08","5",0.081,0.117,0.135,0.181
"P08","6",0.018,0.021,0.025,0
"P08","7",0.011,0.024,0.055,0
"P08","8",0.027,0.041,0.044,0.121
"P08","9",0.215,0.237,0.368,0.284
"P10","Del Frente de Todos y el peronismo",0.711,0.455,0.104,0.132
"P10","De Cambiemos",0.155,0.242,0.455,0.223
"P10","De los Liberales libertarios",0.071,0.15,0.317,0.354
"P10","De la Izquierda",0.012,0.038,0.037,0
"P10","No sabe",0.051,0.115,0.087,0.291
"P11","A Alberto Fernández",0.13,0.131,0.28,0.639
"P11","A Sergio Massa",0.213,0.154,0.225,0.131
"P11","A algún candidato del peronismo",0.118,0.121,0.158,0.23
"P11","A algún candidato del kirchnerismo",0.539,0.594,0.337,0
"P12","A Alberto Fernández",0.056,0.078,0.116,0.243
"P12","A Sergio Massa",0.137,0.109,0.135,0.131
"P12","A algún candidato del peronismo",0.064,0.11,0.199,0
"P12","A Cristina Fernández de Kirchner",0.743,0.703,0.55,0.626
"P13","A Horacio Rodriguez Larreta",0.334,0.303,0.211,0.119
"P13","A Patricia Bullrich",0.553,0.558,0.693,0.82
"P13","A Facundo Manes",0.088,0.105,0.061,0
"P13","A Gerardo Morales",0.025,0.034,0.035,0.061
"P14","Lo votaría",0.647,0.396,0.077,0.049
"P14","Puede que lo vote",0.073,0.082,0.066,0.162
