"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.475,0.514,0.557,0.624,0.685,0.532
"P05","Realizo changas o trabajos de vez en cuando",0.078,0.09,0.176,0.114,0.105,0.143
"P05","No tengo trabajo",0.134,0.115,0.122,0.101,0.1,0.168
"P05","Soy jubilado o pensionado",0.313,0.281,0.145,0.161,0.11,0.157
"P06","1",0.428,0.315,0.282,0.222,0.219,0.285
"P06","2",0.061,0.063,0.062,0.057,0.042,0.077
"P06","3",0.036,0.065,0.074,0.062,0.052,0.076
"P06","4",0.104,0.094,0.054,0.041,0.037,0.082
"P06","5",0.167,0.256,0.266,0.175,0.213,0.205
"P06","6",0.029,0.053,0.057,0.04,0.044,0.067
"P06","7",0.039,0.039,0.055,0.134,0.113,0.065
"P06","8",0.038,0.032,0.042,0.067,0.066,0.02
"P06","9",0.098,0.083,0.108,0.202,0.214,0.123
"P07","1",0.225,0.135,0.188,0.327,0.386,0.31
"P07","2",0.037,0.037,0.042,0.042,0.069,0.08
"P07","3",0.043,0.032,0.026,0.078,0.082,0.038
"P07","4",0.033,0.034,0.048,0.045,0.037,0.049
"P07","5",0.198,0.208,0.224,0.16,0.175,0.225
"P07","6",0.036,0.095,0.045,0.061,0.032,0.03
"P07","7",0.079,0.1,0.079,0.063,0.028,0.068
"P07","8",0.063,0.083,0.077,0.061,0.034,0.027
"P07","9",0.286,0.276,0.271,0.163,0.157,0.173
"P08","1",0.304,0.247,0.325,0.454,0.558,0.372
"P08","2",0.041,0.05,0.022,0.041,0.022,0.005
"P08","3",0.017,0.028,0.029,0.042,0.026,0.009
"P08","4",0.032,0.022,0.027,0.029,0.03,0.048
"P08","5",0.113,0.14,0.128,0.095,0.101,0.172
"P08","6",0.02,0.035,0.024,0.021,0.012,0.024
"P08","7",0.029,0.063,0.056,0.031,0.008,0.023
"P08","8",0.027,0.045,0.045,0.032,0.04,0.031
"P08","9",0.417,0.37,0.344,0.255,0.203,0.316
"P10","Del Frente de Todos y el peronismo",0.103,0.101,0.268,0.521,0.532,0.283
"P10","De Cambiemos",0.739,0.632,0.298,0.126,0.119,0.238
"P10","De los Liberales libertarios",0.094,0.19,0.288,0.213,0.237,0.25
"P10","De la Izquierda",0.017,0.012,0.014,0.052,0.059,0.039
"P10","No sabe",0.047,0.065,0.132,0.088,0.053,0.19
"P11","A Alberto Fernández",0.431,0.276,0.244,0.105,0.077,0.283
"P11","A Sergio Massa",0.236,0.21,0.254,0.22,0.148,0.232
"P11","A algún candidato del peronismo",0.091,0.234,0.173,0.144,0.092,0.166
"P11","A algún candidato del kirchnerismo",0.242,0.28,0.329,0.531,0.683,0.319
"P12","A Alberto Fernández",0.179,0.063,0.132,0.058,0.018,0.222
"P12","A Sergio Massa",0.22,0.077,0.189,0.141,0.094,0.107
"P12","A algún candidato del peronismo",0.09,0.235,0.18,0.102,0.04,0.127
"P12","A Cristina Fernández de Kirchner",0.511,0.625,0.499,0.699,0.848,0.544
"P13","A Horacio Rodriguez Larreta",0.302,0.199,0.18,0.25,0.286,0.317
"P13","A Patricia Bullrich",0.64,0.677,0.7,0.661,0.577,0.601
"P13","A Facundo Manes",0.041,0.082,0.068,0.062,0.131,0.066
"P13","A Gerardo Morales",0.017,0.042,0.052,0.027,0.006,0.016
"P14","Lo votaría",0.101,0.071,0.205,0.482,0.503,0.148
"P14","Puede que lo vote",0.071,0.043,0.075,0.089,0.065,0.143
"P14","Nunca lo votaría",0.777,0.843,0.671,0.379,0.384,0.596
"P14","No sabe",0.051,0.043,0.049,0.05,0.048,0.113
"P15","Lo votaría",0.04,0.056,0.086,0.116,0.131,0.072
"P15","Puede que lo vote",0.074,0.088,0.158,0.28,0.301,0.199
"P15","Nunca lo votaría",0.832,0.82,0.657,0.507,0.468,0.508
"P15","No sabe",0.054,0.036,0.099,0.097,0.1,0.221
"P16","Lo votaría",0.635,0.273,0.085,0.041,0.052,0.11
"P16","Puede que lo vote",0.18,0.521,0.356,0.07,0.079,0.145
"P16","Nunca lo votaría",0.137,0.167,0.444,0.823,0.849,0.421
"P16","No sabe",0.048,0.039,0.115,0.066,0.02,0.324
"P17","Lo votaría",0.415,0.252,0.122,0.057,0.06,0.111
"P17","Puede que lo vote",0.325,0.425,0.331,0.093,0.079,0.123
"P17","Nunca lo votaría",0.197,0.233,0.41,0.776,0.836,0.329
"P17","No sabe",0.063,0.09,0.137,0.074,0.025,0.437
"P18","Lo votaría",0.086,0.041,0.146,0.141,0.115,0.142
"P18","Puede que lo vote",0.068,0.077,0.176,0.309,0.314,0.159
"P18","Nunca lo votaría",0.817,0.861,0.638,0.454,0.532,0.472
"P18","No sabe",0.029,0.021,0.04,0.096,0.039,0.227
"P19","Lo votaría",0.093,0.045,0.082,0.053,0.033,0.096
"P19","Puede que lo vote",0.161,0.133,0.216,0.147,0.114,0.163
"P19","Nunca lo votaría",0.699,0.761,0.614,0.735,0.822,0.52
"P19","No sabe",0.047,0.061,0.088,0.065,0.031,0.221
"P20","Lo votaría",0.222,0.235,0.226,0.128,0.122,0.149
"P20","Puede que lo vote",0.31,0.392,0.291,0.132,0.098,0.166
"P20","Nunca lo votaría",0.403,0.314,0.379,0.679,0.748,0.432
"P20","No sabe",0.065,0.059,0.104,0.061,0.032,0.253
"P21","Lo votaría",0.097,0.054,0.04,0.033,0.022,0.069
"P21","Puede que lo vote",0.126,0.168,0.159,0.085,0.071,0.115
"P21","Nunca lo votaría",0.556,0.494,0.492,0.651,0.747,0.338
"P21","No sabe",0.221,0.284,0.309,0.231,0.16,0.478
"P22","Lo votaría",0.061,0.013,0.066,0.108,0.108,0.039
"P22","Puede que lo vote",0.049,0.059,0.165,0.275,0.273,0.142
"P22","Nunca lo votaría",0.843,0.881,0.684,0.513,0.541,0.493
"P22","No sabe",0.047,0.047,0.085,0.104,0.078,0.326
"P23","Lo votaría",0.118,0.056,0.069,0.022,0.027,0.005
"P23","Puede que lo vote",0.237,0.217,0.18,0.081,0.096,0.035
"P23","Nunca lo votaría",0.466,0.475,0.497,0.65,0.751,0.431
