"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.575,0.386,0.401,0.325
"P05","Bastante",0.256,0.348,0.328,0.163
"P05","Poco",0.085,0.174,0.153,0.232
"P05","Nada",0.084,0.049,0.107,0.164
"P05","No sabe",0,0.043,0.011,0.116
"P06","Siempre",0.28,0.176,0.177,0.163
"P06","Casi siempre",0.356,0.381,0.35,0.274
"P06","Casi nunca",0.167,0.265,0.301,0.306
"P06","Nunca, pero esta es una excepción",0.197,0.178,0.172,0.257
"P09","Unión por la Patria",0.715,0.571,0.086,0.215
"P09","Juntos por el Cambio",0.08,0.033,0.391,0.026
"P09","Juntos Somos Río Negro",0.056,0.146,0.092,0.169
"P09","Liberales",0.018,0.051,0.253,0.024
"P09","Izquierda",0.088,0.034,0.034,0.141
"P09","Otro",0.012,0.075,0.039,0.015
"P09","No sabe",0.031,0.09,0.105,0.41
"P10","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.441,0.544,0.088,0.288
"P10","Juan Grabois a Presidente, Paula Abal Medina a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.427,0.112,0.012,0.013
"P10","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.039,0.026,0.318,0.041
"P10","Horacio Rodríguez Larreta a Presidente, Gerardo Morales a Vicepresidente y Roberto Brusa a Diputado Nacional por Juntos por el Cambio",0.006,0.024,0.088,0.032
"P10","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.058,0.06,0.067,0.039
"P10","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.01,0.056,0.336,0.152
"P10","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente y Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.019,0.032,0.003,0.088
"P10","En blanco",0,0.011,0.043,0.042
"P10","No sabe",0,0.135,0.045,0.305
"P14","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente por Unión por la Patria",0.079,0.2,0.412,0
"P14","Juan Grabois a Presidente, Paula Abal Medina a Vicepresidente y por Unión por la Patria",0,0,0,0
"P14","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente por Juntos por el Cambio",0.193,0.241,0.112,0.169
"P14","Horacio Rodríguez Larreta a Presidente, Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.453,0,0.099,0
"P14","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente por la Libertad Avanza",0.275,0.061,0.193,0
"P14","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente el Frente de Izquierda",0,0,0,0
"P14","En blanco",0,0.359,0.122,0.831
"P14","No sabe",0,0.139,0.062,0
"P17","Sí",0.558,0.541,0.589,0.533
"P17","No",0.442,0.459,0.411,0.467
"P18","Martín Soria a Diputado Nacional por Unión por la Patria",0.208,0.298,0.155,0.175
"P18","Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.098,0.192,0.155,0.132
"P18","Roberto Brusa a Diputado Nacional por Juntos por el Cambio",0.007,0.024,0.177,0.013
"P18","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.309,0.241,0.213,0.293
"P18","Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.209,0.099,0.218,0.082
"P18","Alhue Gavuzzo a Diputada Nacional por el Frente de Izquierda",0.123,0.006,0.033,0.173
"P18","En blanco",0.012,0.099,0.027,0.022
"P18","No sabe",0.034,0.041,0.022,0.11
"P22","Totalmente seguro",0.666,0.466,0.698,0.4
"P22","Bastante seguro",0.267,0.276,0.136,0.207
"P22","Algo seguro",0.017,0.147,0.079,0.061
"P22","Para nada seguro",0.05,0.111,0.087,0.332
"P23","Tiene Decidido que va a ir a votar",0.884,0.948,0.927,0.797
"P23","Tiene dudas sobre si va a ir a  votar",0.112,0.052,0.038,0.092
"P23","Tiene Decidido que no va a ir a votar",0.004,0,0.035,0.111
"P24","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.675,0.592,0.096,0.304
"P24","Patricia Bullrich a Presidente, Luis Petri a Vicepresidente y Sergio Capozzi a Diputado Nacional por Juntos por el Cambio",0.04,0.018,0.347,0.067
"P24","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.08,0.086,0.091,0.059
"P24","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.048,0.072,0.317,0.119
"P24","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.091,0.073,0.005,0.088
"P24","Otros",0.058,0.057,0.069,0.028
"P24","En blanco",0,0.003,0.039,0.041
"P24","No sabe",0.008,0.099,0.036,0.294
"P28","Sergio Massa a Presidente, Agustín Rossi a Vicepresidente y Martín Soria a Diputado Nacional por Unión por la Patria",0.65,0.627,0.114,0.228
"P28","Horacio Rodríguez Larreta a Presidente, Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.066,0.052,0.235,0.021
"P28","Luis Di Giacomo a Diputado Nacional por Juntos somos Rio Negro",0.047,0.098,0.115,0.097
"P28","Javier Milei a Presidente, Victoria Villarruel a Vicepresidente y Lorena Villaverde a Diputada Nacional por la Libertad Avanza",0.093,0.044,0.336,0.196
"P28","Myriam Bregman a Presidente y Nicolás del Caño a Vicepresidente por el Frente de Izquierda",0.076,0.039,0.014,0.112
"P28","Otros",0.06,0.06,0.07,0.018
"P28","En blanco",0,0.003,0.038,0.041
"P28","No sabe",0.008,0.077,0.078,0.287
"P32","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.841,0.775,0.136,0.417
"P32","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.058,0.077,0.574,0.07
"P32","En blanco",0.033,0.036,0.167,0.039
"P32","No sabe",0.068,0.112,0.123,0.474
"P33","Patricia Bullrich a Presidente y Luis Petri a Vicepresidente por Juntos por el Cambio",0.25,0.142,0.399,0.09
"P33","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.103,0.145,0.367,0.129
"P33","En blanco",0.475,0.444,0.14,0.279
"P33","No sabe",0.172,0.269,0.094,0.502
"P34","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.829,0.728,0.151,0.375
"P34","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.086,0.072,0.482,0.107
"P34","En blanco",0.049,0.069,0.224,0.134
"P34","No sabe",0.036,0.131,0.143,0.384
"P35","Horacio Rodríguez Larreta  a Presidente y Gerardo Morales a Vicepresidente por Juntos por el Cambio",0.252,0.246,0.355,0.104
"P35","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.059,0.092,0.419,0.13
"P35","En blanco",0.475,0.435,0.14,0.223
"P35","No sabe",0.214,0.227,0.086,0.543
"P36","Sergio Massa a Presidente y Agustin Rossi a Vicepresidente por Union por la Patria",0.873,0.699,0.14,0.372
"P36","Javier Milei a Presidente y Victoria Villarruel a Vicepresidente por La Libertad Avanza",0.034,0.089,0.534,0.114
"P36","En blanco",0.053,0.087,0.18,0.113
"P36","No sabe",0.04,0.125,0.146,0.401
"P37","Lo votaría",0.795,0.656,0.119,0.31
"P37","Puede que lo vote",0.087,0.178,0.062,0.093
"P37","Nunca lo votaría",0.101,0.122,0.786,0.121
"P37","No sabe",0.017,0.044,0.033,0.476
