"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.072,0.159,0.357,0.258
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.014,0.089,0.095,0.11
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.01,0.006,0.072,0.033
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.013,0.048,0.066,0.044
"P08_imputadas","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.608,0.267,0.108,0.145
"P08_imputadas","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.097,0.12,0.063,0.106
"P08_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.127,0.268,0.179,0.186
"P08_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.019,0.023,0.036
"P08_imputadas","Otros",0.059,0.024,0.037,0.082
"P13_imputadas","Fernando Espinoza a intendente por Unión por la Patria",0.111,0.164,0.356,0.316
"P13_imputadas","Patricia Cubria a intendente por Unión por la Patria",0.026,0.105,0.151,0.082
"P13_imputadas","María Laura Ramírez a intendente por Unión por la Patria",0.013,0.006,0.012,0.006
"P13_imputadas","Eduardo “Lalo” Creus por Juntos por el Cambio",0.578,0.253,0.092,0.177
"P13_imputadas","Josefina Mendoza por Juntos por el Cambio",0.075,0.041,0.057,0.078
"P13_imputadas","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.073,0.217,0.065,0.1
"P13_imputadas","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.124,0.197,0.188,0.166
"P13_imputadas","Alberto Samid a intendente por Principios y Valores",0,0.002,0.026,0.017
"P13_imputadas","Alguno de los candidatos a intendente de la Izquierda",0,0.015,0.053,0.058
