"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.111,0.24,0.267,0.282
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.052,0.097,0.077,0.114
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.005,0.031,0.054,0.038
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.005,0.09,0.056,0.061
"P08_imputadas","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.388,0.147,0.22,0.164
"P08_imputadas","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.105,0.097,0.079,0.088
"P08_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.234,0.261,0.174,0.158
"P08_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.006,0.016,0.028,0.022
"P08_imputadas","Otros",0.094,0.021,0.045,0.073
"P13_imputadas","Fernando Espinoza a intendente por Unión por la Patria",0.206,0.278,0.286,0.287
"P13_imputadas","Patricia Cubria a intendente por Unión por la Patria",0.042,0.146,0.114,0.103
"P13_imputadas","María Laura Ramírez a intendente por Unión por la Patria",0.02,0.004,0.006,0.015
"P13_imputadas","Eduardo “Lalo” Creus por Juntos por el Cambio",0.264,0.155,0.195,0.222
"P13_imputadas","Josefina Mendoza por Juntos por el Cambio",0.124,0.094,0.059,0.061
"P13_imputadas","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.018,0.101,0.094,0.091
"P13_imputadas","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.326,0.178,0.178,0.152
"P13_imputadas","Alberto Samid a intendente por Principios y Valores",0,0.006,0.022,0.016
"P13_imputadas","Alguno de los candidatos a intendente de la Izquierda",0,0.038,0.046,0.053
