"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.072,0.107,0.35,0.294
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.019,0.092,0.093,0.112
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.004,0.041,0.07,0.032
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.016,0.014,0.079,0.036
"P08_imputadas","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.562,0.351,0.102,0.141
"P08_imputadas","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.172,0.116,0.052,0.07
"P08_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.111,0.24,0.179,0.205
"P08_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.008,0.014,0.036,0.007
"P08_imputadas","Otros",0.036,0.025,0.039,0.103
"P13_imputadas","Fernando Espinoza a intendente por Unión por la Patria",0.108,0.149,0.358,0.316
"P13_imputadas","Patricia Cubria a intendente por Unión por la Patria",0.04,0.085,0.152,0.067
"P13_imputadas","María Laura Ramírez a intendente por Unión por la Patria",0.008,0.005,0.009,0.006
"P13_imputadas","Eduardo “Lalo” Creus por Juntos por el Cambio",0.288,0.337,0.133,0.234
"P13_imputadas","Josefina Mendoza por Juntos por el Cambio",0.093,0.097,0.043,0.068
"P13_imputadas","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.315,0.088,0.043,0.058
"P13_imputadas","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.14,0.197,0.172,0.193
"P13_imputadas","Alberto Samid a intendente por Principios y Valores",0.005,0.029,0.027,0.012
"P13_imputadas","Alguno de los candidatos a intendente de la Izquierda",0.003,0.013,0.063,0.046
