"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Daniel Scioli  por el Frente de Todos",0.212,0.208,0.216,0.194,0.206,0.225,0.23,0.21,0.211,0.215,0.188,0.181,0.2,0.247,0.408,0.072,0.145
"Patricia Bullrich por Juntos por el Cambio",0.203,0.187,0.22,0.147,0.168,0.248,0.295,0.176,0.208,0.227,0.224,0.196,0.137,0.198,0.116,0.351,0.15
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.102,0.094,0.109,0.072,0.102,0.105,0.134,0.117,0.091,0.102,0.087,0.078,0.076,0.129,0.068,0.142,0.142
"Facundo Manes por Juntos por el Cambio",0.054,0.054,0.054,0.044,0.05,0.064,0.059,0.062,0.048,0.054,0.031,0.033,0.044,0.084,0.039,0.061,0.098
"Gerardo Morales",0.034,0.032,0.036,0.026,0.036,0.033,0.043,0.037,0.033,0.033,0.033,0.053,0.026,0.029,0.021,0.048,0.055
"Javier Milei por la Libertad Avanza",0.229,0.292,0.168,0.351,0.26,0.164,0.095,0.229,0.246,0.205,0.262,0.293,0.292,0.164,0.138,0.266,0.219
"Al candidato del Frente de Izquierda",0.035,0.03,0.039,0.051,0.038,0.023,0.023,0.026,0.036,0.041,0.042,0.018,0.033,0.036,0.038,0.008,0.036
"En blanco",0.035,0.031,0.04,0.047,0.037,0.034,0.021,0.037,0.034,0.035,0.04,0.04,0.041,0.029,0.046,0.011,0.061
"No sabe",0.096,0.072,0.118,0.068,0.103,0.104,0.1,0.106,0.093,0.088,0.093,0.108,0.151,0.084,0.126,0.041,0.094
