"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.292,0.283,0.301,0.292,0.29,0.304,0.281,0.286,0.283,0.309,0.293,0.227,0.324,0.314,0.534,0.102,0.285
"Horacio Rodriguez Larreta por el Juntos por el Cambio",0.364,0.345,0.382,0.302,0.328,0.389,0.466,0.333,0.355,0.403,0.355,0.399,0.316,0.363,0.171,0.599,0.337
"En blanco",0.21,0.252,0.169,0.306,0.239,0.164,0.118,0.223,0.223,0.182,0.215,0.22,0.188,0.205,0.182,0.174,0.22
"No sabe",0.134,0.12,0.148,0.1,0.143,0.143,0.135,0.158,0.139,0.106,0.137,0.154,0.172,0.118,0.113,0.125,0.158
