"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Agustín Rossi por el Frente de Todos",0.264,0.251,0.276,0.231,0.262,0.282,0.273,0.238,0.255,0.3,0.26,0.178,0.29,0.299,0.527,0.062,0.235
"Patricia Bullrich por Juntos por el Cambio",0.472,0.477,0.467,0.445,0.446,0.489,0.531,0.427,0.477,0.507,0.478,0.502,0.4,0.463,0.212,0.769,0.403
"En blanco",0.148,0.173,0.124,0.222,0.169,0.11,0.084,0.186,0.149,0.111,0.151,0.166,0.141,0.139,0.143,0.085,0.194
"No sabe",0.116,0.099,0.133,0.102,0.123,0.119,0.112,0.149,0.119,0.082,0.111,0.154,0.169,0.099,0.118,0.084,0.168
