"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodriguez Larreta por el Juntos por el Cambio",0.283,0.249,0.316,0.201,0.241,0.318,0.404,0.263,0.263,0.327,0.282,0.265,0.247,0.295,0.229,0.387,0.267
"Javier Milei por la Libertad Avanza",0.373,0.459,0.288,0.569,0.419,0.297,0.19,0.418,0.377,0.326,0.38,0.443,0.377,0.337,0.219,0.453,0.402
"En blanco",0.208,0.188,0.229,0.176,0.207,0.229,0.214,0.173,0.214,0.234,0.21,0.153,0.217,0.228,0.362,0.076,0.185
"No sabe",0.136,0.104,0.167,0.054,0.133,0.156,0.192,0.146,0.146,0.113,0.128,0.139,0.159,0.14,0.19,0.084,0.146
