"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa  por el Frente de Todos",0.247,0.235,0.258,0.208,0.24,0.275,0.267,0.24,0.241,0.262,0.222,0.189,0.244,0.295,0.487,0.081,0.192
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.204,0.177,0.231,0.13,0.17,0.234,0.327,0.186,0.199,0.23,0.195,0.196,0.151,0.224,0.102,0.339,0.216
"Javier Milei por la Libertad Avanza",0.332,0.416,0.251,0.508,0.369,0.252,0.16,0.359,0.342,0.292,0.347,0.38,0.373,0.292,0.196,0.396,0.362
"Al candidato del Frente de Izquierda",0.035,0.031,0.04,0.036,0.045,0.027,0.025,0.035,0.035,0.037,0.039,0.025,0.046,0.035,0.044,0.012,0.025
"En blanco",0.06,0.046,0.073,0.061,0.057,0.064,0.058,0.054,0.063,0.061,0.067,0.07,0.064,0.048,0.06,0.051,0.075
"No sabe",0.122,0.095,0.147,0.057,0.119,0.148,0.163,0.126,0.12,0.118,0.13,0.14,0.122,0.106,0.111,0.121,0.13
