"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa  por el Frente de Todos",0.248,0.234,0.262,0.218,0.241,0.274,0.266,0.24,0.242,0.265,0.218,0.198,0.233,0.299,0.498,0.064,0.212
"Patricia Bullrich por Juntos por el Cambio",0.274,0.238,0.309,0.173,0.218,0.336,0.438,0.244,0.274,0.305,0.28,0.268,0.191,0.283,0.114,0.51,0.216
"Javier Milei por la Libertad Avanza",0.294,0.38,0.21,0.46,0.339,0.202,0.12,0.33,0.305,0.242,0.299,0.345,0.362,0.258,0.182,0.323,0.334
"Al candidato del Frente de Izquierda",0.037,0.033,0.04,0.035,0.047,0.028,0.025,0.032,0.037,0.039,0.043,0.021,0.042,0.037,0.039,0.014,0.033
"En blanco",0.042,0.035,0.05,0.048,0.045,0.04,0.033,0.037,0.044,0.046,0.049,0.051,0.055,0.03,0.049,0.018,0.064
"No sabe",0.105,0.08,0.129,0.066,0.11,0.12,0.118,0.117,0.098,0.103,0.111,0.117,0.117,0.093,0.118,0.071,0.141
