"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Javier Milei por la Libertad Avanza",0.246,0.315,0.18,0.371,0.276,0.176,0.105,0.247,0.264,0.218,0.249,0.267,0.297,0.226,0.161,0.276,0.253
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.102,0.091,0.113,0.078,0.1,0.109,0.131,0.118,0.089,0.103,0.088,0.102,0.07,0.119,0.061,0.155,0.121
"Patricia Bullrich por Juntos por el Cambio",0.193,0.182,0.203,0.13,0.149,0.247,0.306,0.168,0.193,0.22,0.223,0.173,0.141,0.183,0.088,0.359,0.149
"Sergio Massa  por el Frente de Todos",0.227,0.217,0.237,0.206,0.228,0.241,0.235,0.224,0.229,0.229,0.199,0.198,0.2,0.268,0.434,0.071,0.205
"Facundo Manes por Juntos por el Cambio",0.046,0.041,0.05,0.031,0.049,0.047,0.055,0.048,0.041,0.051,0.055,0.058,0.043,0.033,0.035,0.048,0.089
"Gerardo Morales por Juntos por el Cambio",0.022,0.021,0.023,0.016,0.022,0.025,0.029,0.022,0.021,0.025,0.017,0.03,0.017,0.025,0.015,0.027,0.041
"Al candidato del Frente de Izquierda",0.047,0.042,0.052,0.058,0.053,0.032,0.037,0.048,0.051,0.039,0.051,0.036,0.039,0.049,0.052,0.016,0.07
"En blanco",0.031,0.026,0.036,0.032,0.036,0.029,0.019,0.032,0.031,0.029,0.031,0.047,0.053,0.021,0.043,0.009,0.02
"No sabe",0.086,0.065,0.106,0.078,0.087,0.094,0.083,0.093,0.081,0.086,0.087,0.089,0.14,0.076,0.111,0.039,0.052
