"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Ariel Sujarchuk por el Frente de Todos",0.505,0.482,0.527,0.535,0.54,0.435,0.409,0.516,0.513,0.464,0.832,0.268,0.259
"A Roberto Costa por Juntos por el Cambio",0.232,0.221,0.242,0.21,0.193,0.283,0.351,0.248,0.23,0.205,0.072,0.439,0.203
"A Ricardo Choffi por Consenso Federal",0.03,0.026,0.034,0.016,0.033,0.03,0.059,0.018,0.038,0.036,0.008,0.062,0.052
"A Griselda Romariz por los liberales libertarios",0.069,0.116,0.026,0.065,0.094,0.058,0.011,0.073,0.056,0.096,0.028,0.076,0.023
"A Sandro Salazar por el Frente de Izquierda",0.023,0.009,0.035,0.048,0.014,0.008,0.013,0.022,0.024,0.019,0.006,0.005,0
"No sabe",0.141,0.146,0.136,0.126,0.126,0.186,0.157,0.123,0.139,0.18,0.054,0.15,0.463
