"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A  Carlos “Beto” Ramil por el Frente de Todos",0.419,0.408,0.429,0.451,0.466,0.323,0.322,0.498,0.383,0.344,0.73,0.181,0.091
"A Roberto Costa por Juntos por el Cambio",0.248,0.22,0.275,0.203,0.197,0.35,0.387,0.232,0.28,0.206,0.068,0.491,0.23
"A Ricardo Choffi por Consenso Federal",0.02,0.02,0.02,0.02,0.018,0.015,0.038,0.019,0.017,0.032,0.006,0.038,0.049
"A Griselda Romariz por los liberales libertarios",0.119,0.178,0.063,0.172,0.131,0.067,0.019,0.074,0.121,0.205,0.074,0.139,0.124
"A Sandro Salazar por el Frente de Izquierda",0.011,0.011,0.011,0.007,0.011,0.014,0.019,0.003,0.009,0.032,0.009,0.009,0.011
"No sabe",0.183,0.163,0.202,0.147,0.177,0.231,0.215,0.174,0.19,0.181,0.113,0.142,0.495
