"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Carlos “Beto” Ramil por el Frente de Todos",0.408,0.391,0.425,0.419,0.482,0.3,0.302,0.49,0.375,0.328,0.73,0.16,0.125
"A Mariano Castagnaro por Juntos por el Cambio",0.241,0.233,0.249,0.154,0.218,0.373,0.316,0.241,0.247,0.228,0.054,0.508,0.194
"A Ricardo Choffi por Consenso Federal",0.037,0.058,0.016,0.058,0.015,0.05,0.039,0.045,0.031,0.036,0.048,0.027,0.092
"A Griselda Romariz por los liberales libertarios",0.118,0.19,0.05,0.164,0.121,0.09,0.035,0.066,0.125,0.198,0.048,0.163,0.164
"A Sandro Salazar por el Frente de Izquierda",0.012,0.012,0.011,0.008,0.01,0.02,0.011,0,0.009,0.04,0.015,0.006,0.013
"No sabe",0.184,0.116,0.249,0.197,0.154,0.167,0.297,0.158,0.213,0.17,0.105,0.136,0.412
