"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.333,0.406,0.292,0.5,0.337,0.377,0.191,0.438,0.24,0.253,0.051,0.393,0
"Quizás lo votaría",0.275,0.288,0.267,0,0.25,0.247,0.478,0.268,0.238,0.33,0.054,0.29,0.894
"Nunca lo votaría",0.392,0.306,0.441,0.5,0.413,0.376,0.331,0.294,0.522,0.417,0.895,0.317,0.106
