"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Horacio Rodriguez Larreta",0.267,0.391,0.197,0,0.226,0.41,0.212,0.464,0.055,0.158,0.353,0.264,0.215
"A Mauricio Macri",0.306,0.196,0.368,0,0.365,0.285,0.284,0.261,0.365,0.319,0,0.344,0.785
"A Patricia Bullrich",0.378,0.353,0.393,1,0.381,0.266,0.365,0.23,0.537,0.462,0.415,0.369,0
"A Facundo Manes",0.046,0.06,0.037,0,0.028,0.039,0.12,0.045,0.032,0.061,0.232,0.019,0
"A Gerardo Morales",0.003,0,0.005,0,0,0,0.019,0,0.011,0,0,0.004,0
